outer_resampling_id,train_mse
0,4.091295043043634e-06
1,4.264671307482094e-06
2,4.442756428100109e-06
3,4.282996490986928e-06
4,4.3457624247037396e-06
5,4.455567792675125e-06
6,4.159919354309576e-06
7,4.391867512508625e-06
8,4.373409302577822e-06
9,4.211565241258865e-06
10,4.238502565656375e-06
11,4.222530164966632e-06
12,4.3349434498558135e-06
13,4.389837937730646e-06
14,4.138234443114646e-06
15,4.13876882393631e-06
16,2.71738583055199e-06
17,4.3877756374718365e-06
18,4.352933519751718e-06
19,3.826240167436692e-06
