exp_id,id_in_exp,yres,ypred,w
0,0,0.00011830218255976314,0.025776680677475235,0.05
0,1,6.015149203693658e-05,0.031655739296607165,0.05
0,2,3.7540194654170394e-06,0.03336247078333847,0.05
0,3,5.443024120736989e-05,0.03342231464432307,0.05
0,4,3.454631431741452e-05,0.03342238872351918,0.05
1,0,5.15717597850039e-17,-7.181348047894901e-09,0.05
1,1,9.259015232183503e-05,0.03342237768547021,0.05
1,2,1.9557522022908183e-05,0.03342238872363208,0.05
1,3,2.5782136273892078e-05,0.03342238872363273,0.05
1,4,7.704645971900992e-05,0.03342238872363273,0.05
1,5,6.851884844264264e-05,0.03342238872363273,0.05
1,6,7.357541520846303e-05,0.03342238872363273,0.05
2,0,3.7463756616293785e-05,0.033420764381700524,0.05
2,1,2.206286259919892e-05,0.016502887844728538,0.05
2,2,0.00010807130857162896,0.008504264885462454,0.05
2,3,0.00010825132522005678,0.0043956102908408535,0.05
3,0,0.00044057518055827034,0.055310117185694674,0.05
3,1,1.3162341192409444e-05,0.07222799410038239,0.05
3,2,2.2340908828581063e-05,0.0802266170596507,0.05
3,3,0.00015965008977725687,0.08433527165427229,0.05
