,n_fam,nt_norm,steady
0,1,0.032653272177718407,8.487168350109345
1,3,0.07032419634425402,8.449521112549323
2,8,0.1578402264793315,8.362063678153348
3,18,0.3095857185728885,8.210432762187397
4,38,0.5479854877999788,7.972252045132429
