outer_resampling_id,train_mse
0,7.591386318832398e-06
1,8.232207664457038e-06
2,8.345463533033523e-06
3,8.106638432906762e-06
4,8.190716315101306e-06
5,8.4013358568155e-06
6,8.227574129738523e-06
7,8.384313593853431e-06
8,8.229748431318431e-06
9,8.015347129233319e-06
10,8.04937194855791e-06
11,8.029146494602934e-06
12,8.351857745248032e-06
13,7.197298306903281e-06
14,7.359576915212666e-06
15,7.760925458540265e-06
16,5.5778457017074655e-06
17,7.869286685578335e-06
18,8.259498655476782e-06
19,8.04311151941246e-06
