resampling_id,shift,coef
0,-121231.59245444075,19417.191181028906
1,-118364.27758418606,18957.94482172808
2,-114732.34542160542,18376.23276764014
3,-112980.09744843055,18095.582215229293
4,-113457.98325929642,18172.123274977705
5,-116143.82585178294,18602.30394831281
6,-118396.13663824378,18963.04755904464
7,-116739.4658272421,18697.705218583476
8,-113712.85569175823,18212.945173510194
9,-112534.0706916224,18024.14389279744
10,-112693.36596191103,18049.657579380244
11,-112597.78879973784,18034.34936743056
12,-117281.06975549337,18784.45175444974
13,-116143.82585510127,18602.303948844292
14,-116143.82585178294,18602.30394831281
15,-116143.8258540995,18602.303948683842
16,-124511.65935667208,19942.544881296486
17,-117406.32459750427,18804.513980125303
18,-116725.96732901408,18695.54350546973
19,-117100.65683384993,18755.556229785932
