,n_fam,nt_norm,steady
0,1,33.86124729257511,9.220390040500384
1,3,61.492268741174854,9.220389707829183
2,8,130.56982153099622,9.220389707829183
3,18,268.72492711063893,9.220389707829183
4,38,545.0351382699243,9.220389707829183
