resampling_id,shift,coef
0,-0.08518816681248002,0.029366643608862483
1,-0.0841426142463473,0.029172573986197332
2,-0.0819862241546371,0.028772316911639253
3,-0.08177015586317771,0.028732211523204775
4,-0.08950729733600823,0.030168336472610927
5,-0.08575000763725282,0.029470929362054976
6,-0.08515660656421466,0.029360785572001898
7,-0.08348091130281593,0.02904975238475217
8,-0.0825023434842331,0.028868116096481163
9,-0.08367404303918065,0.029085600418045792
10,-0.08735296964904159,0.029768462210092477
11,-0.09346167959242119,0.03090232680196783
12,-0.08538488971586061,0.029403158214502876
13,-0.08729742979007202,0.02975815321193947
14,-0.08791072583185355,0.02987198979487742
15,-0.08905871322297737,0.030085072797144608
16,-0.08714180560398053,0.02947843284362148
17,-0.08435165337124842,0.0294654214312143
18,-0.08647205402007418,0.029467588232299245
19,-0.08504684724106884,0.02947455956467723
