outer_resampling_id,train_mse
0,6.949718271921441e-06
1,7.510496361008875e-06
2,7.653078730066518e-06
3,7.428692913567233e-06
4,7.508843898339032e-06
5,7.698439005844721e-06
6,7.504636944437427e-06
7,7.675251930652887e-06
8,7.545778269778462e-06
9,7.341059213116209e-06
10,7.373778576971576e-06
11,7.3543365071509265e-06
12,7.638270846571042e-06
13,6.841706493267785e-06
14,6.710051711094651e-06
15,7.063530628087054e-06
16,5.016935737456938e-06
17,7.339085448332809e-06
18,7.533719261581912e-06
19,7.267988628732181e-06
