outer_resampling_id,train_mse
0,6.348986311388211e-06
1,6.838417703315789e-06
2,7.003639658944681e-06
3,6.792060401799229e-06
4,6.86872738567669e-06
5,7.040603885285668e-06
6,6.82814857664048e-06
7,7.01104104538455e-06
8,6.903801036045169e-06
9,6.707672726671162e-06
10,6.739233428522419e-06
11,6.720486640271422e-06
12,6.970054536040711e-06
13,6.447527754051408e-06
14,6.156990462400638e-06
15,6.428230956359787e-06
16,4.5258280158107795e-06
17,6.796134230273376e-06
18,6.871029034645881e-06
19,6.53941972243578e-06
