n_im,nt,nt,nt,nt_norm,nt_norm,nt_norm,steady,steady,steady,sample_id,parent_id,perm_id,rotate,ksim,alph_k
6,7.040307349010538,,,4.0762126252233735,,,2.964094723787165,,,0,12345,2,1.5707963267948966,0.028782830246681018,0.30000000000000004
9,7.093714112647172,,,2.9798798455464928,,,4.113834267100679,,,0,12345,2,1.5707963267948966,0.028782830246681018,0.30000000000000004
12,7.110693825640658,,,1.9008881619484495,,,5.209805663692209,,,0,12345,2,1.5707963267948966,0.028782830246681018,0.30000000000000004
3,8.264455746782543,,,6.645267430684201,,,1.6191883160983425,,,0,12345,2,1.5990706606772047,0.02775851301179275,0.30000000000000004
6,9.021669220794898,,,6.057574497007733,,,2.964094723787165,,,0,12345,2,1.5990706606772047,0.02775851301179275,0.30000000000000004
9,9.26062752143888,,,5.1467932543382,,,4.113834267100679,,,0,12345,2,1.5990706606772047,0.02775851301179275,0.30000000000000004
12,9.341198976361934,,,4.131393312669725,,,5.209805663692209,,,0,12345,2,1.5990706606772047,0.02775851301179275,0.30000000000000004
3,10.672926945496236,,,9.053738629397895,,,1.6191883160983425,,,0,12345,2,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.894967445508186,,,9.930872721721022,,,2.964094723787165,,,0,12345,2,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708382898796877,,,9.594548631696199,,,4.113834267100679,,,0,12345,2,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.99346737207135,,,8.783661708379142,,,5.209805663692209,,,0,12345,2,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666495380941157,,,22.047307064842816,,,1.6191883160983425,,,0,12345,2,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
6,42.9258596453618,,,39.961764921574634,,,2.964094723787165,,,0,12345,2,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
9,62.182358702404024,,,58.068524435303345,,,4.113834267100679,,,0,12345,2,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
12,81.42085654922668,,,76.21105088553448,,,5.209805663692209,,,0,12345,2,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
3,1.359040750855858,,,-0.2601458566501502,,,1.6191866075060082,,,0,12345,3,0.0,0.28868679127047286,0.30000000000000004
6,1.3412112323931837,,,-1.6228834455750394,,,2.964094677968223,,,0,12345,3,0.0,0.28868679127047286,0.30000000000000004
9,1.337103078452507,,,-2.7767308072791974,,,4.1138338857317045,,,0,12345,3,0.0,0.28868679127047286,0.30000000000000004
12,1.3358486985695273,,,-3.873957173856443,,,5.20980587242597,,,0,12345,3,0.0,0.28868679127047286,0.30000000000000004
3,6.837117436231199,,,5.217930828725191,,,1.6191866075060082,,,0,12345,3,1.5707963267948966,0.028782830246681018,0.30000000000000004
6,7.040305909359663,,,4.07621123139144,,,2.964094677968223,,,0,12345,3,1.5707963267948966,0.028782830246681018,0.30000000000000004
9,7.093718051559974,,,2.9798841658282695,,,4.1138338857317045,,,0,12345,3,1.5707963267948966,0.028782830246681018,0.30000000000000004
12,7.110692327485617,,,1.9008864550596467,,,5.20980587242597,,,0,12345,3,1.5707963267948966,0.028782830246681018,0.30000000000000004
3,8.264495298678044,,,6.645308691172036,,,1.6191866075060082,,,0,12345,3,1.5990706606772047,0.02775851301179275,0.30000000000000004
6,9.021663481951382,,,6.057568803983159,,,2.964094677968223,,,0,12345,3,1.5990706606772047,0.02775851301179275,0.30000000000000004
9,9.260644346752631,,,5.146810461020927,,,4.1138338857317045,,,0,12345,3,1.5990706606772047,0.02775851301179275,0.30000000000000004
12,9.341192162262905,,,4.131386289836935,,,5.20980587242597,,,0,12345,3,1.5990706606772047,0.02775851301179275,0.30000000000000004
3,10.673025246821261,,,9.053838639315252,,,1.6191866075060082,,,0,12345,3,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.89496719475805,,,9.930872516789828,,,2.964094677968223,,,0,12345,3,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708356196639592,,,9.594522310907887,,,4.1138338857317045,,,0,12345,3,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.993498683318984,,,8.783692810893015,,,5.20980587242597,,,0,12345,3,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666478901112168,,,22.04729229360616,,,1.6191866075060082,,,0,12345,3,3.141592653589793,2.698278622611057e-06,0.30000000000000004
6,42.92584018528262,,,39.96174550731439,,,2.964094677968223,,,0,12345,3,3.141592653589793,2.698278622611057e-06,0.30000000000000004
9,62.181796535087464,,,58.06796264935576,,,4.1138338857317045,,,0,12345,3,3.141592653589793,2.698278622611057e-06,0.30000000000000004
12,81.4219034308787,,,76.21209755845273,,,5.20980587242597,,,0,12345,3,3.141592653589793,2.698278622611057e-06,0.30000000000000004
3,1.3590412608861269,,,-0.26014576981729687,,,1.6191870307034237,,,0,12345,4,0.0,0.2886867912704728,0.30000000000000004
6,1.3412111630703238,,,-1.6228834770623206,,,2.9640946401326445,,,0,12345,4,0.0,0.2886867912704728,0.30000000000000004
9,1.337103442441936,,,-2.7767308718994417,,,4.113834314341378,,,0,12345,4,0.0,0.2886867912704728,0.30000000000000004
12,1.3358485459037661,,,-3.873957066767219,,,5.209805612670985,,,0,12345,4,0.0,0.2886867912704728,0.30000000000000004
3,6.8371122044653,,,5.217925173761876,,,1.6191870307034237,,,0,12345,4,1.5707963267948966,0.028782830246681018,0.30000000000000004
6,7.040306845323128,,,4.076212205190483,,,2.9640946401326445,,,0,12345,4,1.5707963267948966,0.028782830246681018,0.30000000000000004
9,7.093713101425569,,,2.979878787084192,,,4.113834314341378,,,0,12345,4,1.5707963267948966,0.028782830246681018,0.30000000000000004
12,7.110694416324945,,,1.9008888036539595,,,5.209805612670985,,,0,12345,4,1.5707963267948966,0.028782830246681018,0.30000000000000004
3,8.264478840058304,,,6.64529180935488,,,1.6191870307034237,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.30000000000000004
6,9.02166744709382,,,6.057572806961176,,,2.9640946401326445,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.30000000000000004
9,9.260623414460962,,,5.146789100119585,,,4.113834314341378,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.30000000000000004
12,9.341201214028851,,,4.131395601357866,,,5.209805612670985,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.30000000000000004
3,10.672989501913179,,,9.053802471209755,,,1.6191870307034237,,,0,12345,4,1.8849555921538759,0.025709428826417708,0.30000000000000004
6,12.894977106260315,,,9.93088246612767,,,2.9640946401326445,,,0,12345,4,1.8849555921538759,0.025709428826417708,0.30000000000000004
9,13.708402899086447,,,9.594568584745069,,,4.113834314341378,,,0,12345,4,1.8849555921538759,0.025709428826417708,0.30000000000000004
12,13.993459206674297,,,8.783653594003312,,,5.209805612670985,,,0,12345,4,1.8849555921538759,0.025709428826417708,0.30000000000000004
3,23.666466828844808,,,22.047279798141385,,,1.6191870307034237,,,0,12345,4,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
6,42.92598453132129,,,39.96188989118865,,,2.9640946401326445,,,0,12345,4,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
9,62.182570737710996,,,58.06873642336962,,,4.113834314341378,,,0,12345,4,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
12,81.41671038868783,,,76.20690477601684,,,5.209805612670985,,,0,12345,4,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
3,1.3590421488052302,,,-0.2601460903402717,,,1.619188239145502,,,0,12345,5,0.0,0.28868679127047286,0.30000000000000004
6,1.3412109987142353,,,-1.6228833684600195,,,2.964094367174255,,,0,12345,5,0.0,0.28868679127047286,0.30000000000000004
9,1.337103341243415,,,-2.7767309601018697,,,4.1138343013452845,,,0,12345,5,0.0,0.28868679127047286,0.30000000000000004
12,1.335848639630169,,,-3.8739570069954716,,,5.20980564662564,,,0,12345,5,0.0,0.28868679127047286,0.30000000000000004
3,6.83710306208375,,,5.217914822938248,,,1.619188239145502,,,0,12345,5,1.5707963267948966,0.028782830246681015,0.30000000000000004
6,7.040308888471265,,,4.07621452129701,,,2.964094367174255,,,0,12345,5,1.5707963267948966,0.028782830246681015,0.30000000000000004
9,7.0937145655646825,,,2.979880264219398,,,4.1138343013452845,,,0,12345,5,1.5707963267948966,0.028782830246681015,0.30000000000000004
12,7.1106931990630216,,,1.9008875524373812,,,5.20980564662564,,,0,12345,5,1.5707963267948966,0.028782830246681015,0.30000000000000004
3,8.264449014052827,,,6.645260774907325,,,1.619188239145502,,,0,12345,5,1.5990706606772047,0.027758513011792756,0.30000000000000004
6,9.021675953040885,,,6.057581585866631,,,2.964094367174255,,,0,12345,5,1.5990706606772047,0.027758513011792756,0.30000000000000004
9,9.260628711393963,,,5.146794410048678,,,4.1138343013452845,,,0,12345,5,1.5990706606772047,0.027758513011792756,0.30000000000000004
12,9.341196594310865,,,4.131390947685225,,,5.20980564662564,,,0,12345,5,1.5990706606772047,0.027758513011792756,0.30000000000000004
3,10.672913526300935,,,9.053725287155434,,,1.619188239145502,,,0,12345,5,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.895001716858522,,,9.930907349684267,,,2.964094367174255,,,0,12345,5,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708342448303538,,,9.594508146958255,,,4.1138343013452845,,,0,12345,5,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.993547177962999,,,8.783741531337359,,,5.20980564662564,,,0,12345,5,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666478584953964,,,22.047290345808463,,,1.619188239145502,,,0,12345,5,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
6,42.92584031856007,,,39.961745951385815,,,2.964094367174255,,,0,12345,5,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
9,62.18222897031448,,,58.0683946689692,,,4.1138343013452845,,,0,12345,5,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
12,81.42059901383311,,,76.21079336720747,,,5.20980564662564,,,0,12345,5,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
3,1.3590416608026168,,,-0.2601461408940793,,,1.619187801696696,,,0,12345,6,0.0,0.28868679127047286,0.30000000000000004
6,1.3412112178746982,,,-1.6228836003370497,,,2.964094818211748,,,0,12345,6,0.0,0.28868679127047286,0.30000000000000004
9,1.3371034039339849,,,-2.7767309237720923,,,4.113834327706077,,,0,12345,6,0.0,0.28868679127047286,0.30000000000000004
12,1.3358485030330656,,,-3.873957056630916,,,5.209805559663981,,,0,12345,6,0.0,0.28868679127047286,0.30000000000000004
3,6.83710812241846,,,5.217920320721764,,,1.619187801696696,,,0,12345,6,1.5707963267948966,0.028782830246681018,0.30000000000000004
6,7.0403060866775675,,,4.076211268465819,,,2.964094818211748,,,0,12345,6,1.5707963267948966,0.028782830246681018,0.30000000000000004
9,7.093713749854455,,,2.979879422148378,,,4.113834327706077,,,0,12345,6,1.5707963267948966,0.028782830246681018,0.30000000000000004
12,7.110694827550005,,,1.9008892678860239,,,5.209805559663981,,,0,12345,6,1.5707963267948966,0.028782830246681018,0.30000000000000004
3,8.264465610976295,,,6.645277809279599,,,1.619187801696696,,,0,12345,6,1.5990706606772047,0.027758513011792746,0.30000000000000004
6,9.021664046776682,,,6.057569228564933,,,2.964094818211748,,,0,12345,6,1.5990706606772047,0.027758513011792746,0.30000000000000004
9,9.260625427128375,,,5.146791099422297,,,4.113834327706077,,,0,12345,6,1.5990706606772047,0.027758513011792746,0.30000000000000004
12,9.341201585635803,,,4.131396025971822,,,5.209805559663981,,,0,12345,6,1.5990706606772047,0.027758513011792746,0.30000000000000004
3,10.672958672799773,,,9.053770871103076,,,1.619187801696696,,,0,12345,6,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.894959536432307,,,9.930864718220558,,,2.964094818211748,,,0,12345,6,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708366540300682,,,9.594532212594604,,,4.113834327706077,,,0,12345,6,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.993306898034046,,,8.783501338370066,,,5.209805559663981,,,0,12345,6,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666430483416935,,,22.04724268172024,,,1.619187801696696,,,0,12345,6,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
6,42.92588598138085,,,39.9617911631691,,,2.964094818211748,,,0,12345,6,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
9,62.18356429276932,,,58.06972996506324,,,4.113834327706077,,,0,12345,6,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
12,81.41674018627701,,,76.20693462661303,,,5.209805559663981,,,0,12345,6,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
3,1.3590417522042415,,,-0.26014612327378295,,,1.6191878754780245,,,0,12345,7,0.0,0.28868679127047286,0.30000000000000004
6,1.341211308629779,,,-1.6228835538143347,,,2.9640948624441137,,,0,12345,7,0.0,0.28868679127047286,0.30000000000000004
9,1.3371031150241273,,,-2.776730850254335,,,4.113833965278462,,,0,12345,7,0.0,0.28868679127047286,0.30000000000000004
12,1.3358487045778522,,,-3.873957168994468,,,5.2098058735723205,,,0,12345,7,0.0,0.28868679127047286,0.30000000000000004
3,6.837107334654976,,,5.217919459176952,,,1.6191878754780245,,,0,12345,7,1.5707963267948966,0.028782830246681015,0.30000000000000004
6,7.040304924473148,,,4.076210062029034,,,2.9640948624441137,,,0,12345,7,1.5707963267948966,0.028782830246681015,0.30000000000000004
9,7.0937175569366895,,,2.9798835916582274,,,4.113833965278462,,,0,12345,7,1.5707963267948966,0.028782830246681015,0.30000000000000004
12,7.110692252966481,,,1.9008863793941604,,,5.2098058735723205,,,0,12345,7,1.5707963267948966,0.028782830246681015,0.30000000000000004
3,8.264463102891767,,,6.645275227413743,,,1.6191878754780245,,,0,12345,7,1.5990706606772047,0.02775851301179275,0.30000000000000004
6,9.021659216564883,,,6.057564354120769,,,2.9640948624441137,,,0,12345,7,1.5990706606772047,0.02775851301179275,0.30000000000000004
9,9.26064237159615,,,5.146808406317688,,,4.113833965278462,,,0,12345,7,1.5990706606772047,0.02775851301179275,0.30000000000000004
12,9.341190259137615,,,4.131384385565295,,,5.2098058735723205,,,0,12345,7,1.5990706606772047,0.02775851301179275,0.30000000000000004
3,10.672950248859685,,,9.05376237338166,,,1.6191878754780245,,,0,12345,7,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.894948991604046,,,9.930854129159933,,,2.9640948624441137,,,0,12345,7,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708368449083247,,,9.594534483804786,,,4.113833965278462,,,0,12345,7,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.993381620983627,,,8.783575747411305,,,5.2098058735723205,,,0,12345,7,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666531561253592,,,22.047343685775566,,,1.6191878754780245,,,0,12345,7,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
6,42.926035762677536,,,39.96194090023342,,,2.9640948624441137,,,0,12345,7,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
9,62.18290333299832,,,58.06906936771986,,,4.113833965278462,,,0,12345,7,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
12,81.41546034503239,,,76.20565447146006,,,5.2098058735723205,,,0,12345,7,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
3,1.3590401654767075,,,-0.2601458091261637,,,1.6191859746028712,,,0,12345,8,0.0,0.2886867912704728,0.30000000000000004
6,1.341211201884866,,,-1.622883536331397,,,2.964094738216263,,,0,12345,8,0.0,0.2886867912704728,0.30000000000000004
9,1.3371032702282581,,,-2.7767309257815054,,,4.113834196009764,,,0,12345,8,0.0,0.2886867912704728,0.30000000000000004
12,1.3358485626985783,,,-3.8739570255771354,,,5.209805588275714,,,0,12345,8,0.0,0.2886867912704728,0.30000000000000004
3,6.837123709941034,,,5.217937735338163,,,1.6191859746028712,,,0,12345,8,1.5707963267948966,0.028782830246681015,0.30000000000000004
6,7.040306255504313,,,4.0762115172880495,,,2.964094738216263,,,0,12345,8,1.5707963267948966,0.028782830246681015,0.30000000000000004
9,7.093715556164581,,,2.979881360154817,,,4.113834196009764,,,0,12345,8,1.5707963267948966,0.028782830246681015,0.30000000000000004
12,7.11069404605014,,,1.9008884577744265,,,5.209805588275714,,,0,12345,8,1.5707963267948966,0.028782830246681015,0.30000000000000004
3,8.264516334106661,,,6.64533035950379,,,1.6191859746028712,,,0,12345,8,1.5990706606772047,0.02775851301179275,0.30000000000000004
6,9.021664573760404,,,6.057569835544141,,,2.964094738216263,,,0,12345,8,1.5990706606772047,0.02775851301179275,0.30000000000000004
9,9.26063426648318,,,5.146800070473416,,,4.113834196009764,,,0,12345,8,1.5990706606772047,0.02775851301179275,0.30000000000000004
12,9.341201167029727,,,4.131395578754013,,,5.209805588275714,,,0,12345,8,1.5990706606772047,0.02775851301179275,0.30000000000000004
3,10.673086508092737,,,9.053900533489866,,,1.6191859746028712,,,0,12345,8,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.894951526935422,,,9.93085678871916,,,2.964094738216263,,,0,12345,8,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708426784513216,,,9.594592588503453,,,4.113834196009764,,,0,12345,8,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.993550083284987,,,8.783744495009273,,,5.209805588275714,,,0,12345,8,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666430933702184,,,22.047244959099313,,,1.6191859746028712,,,0,12345,8,3.141592653589793,2.6982786226110557e-06,0.30000000000000004
6,42.92592355691724,,,39.96182881870098,,,2.964094738216263,,,0,12345,8,3.141592653589793,2.6982786226110557e-06,0.30000000000000004
9,62.18287011182293,,,58.06903591581317,,,4.113834196009764,,,0,12345,8,3.141592653589793,2.6982786226110557e-06,0.30000000000000004
12,81.41791738445262,,,76.20811179617691,,,5.209805588275714,,,0,12345,8,3.141592653589793,2.6982786226110557e-06,0.30000000000000004
3,1.359042173663726,,,-0.26014633597298786,,,1.6191885096367138,,,0,12345,9,0.0,0.28868679127047286,0.30000000000000004
6,1.341211270697212,,,-1.622883411864816,,,2.964094682562028,,,0,12345,9,0.0,0.28868679127047286,0.30000000000000004
9,1.337103316765406,,,-2.7767309298212783,,,4.113834246586684,,,0,12345,9,0.0,0.28868679127047286,0.30000000000000004
12,1.3358486088369343,,,-3.8739570009122257,,,5.20980560974916,,,0,12345,9,0.0,0.28868679127047286,0.30000000000000004
3,6.837102799282371,,,5.217914289645657,,,1.6191885096367138,,,0,12345,9,1.5707963267948966,0.028782830246681015,0.30000000000000004
6,7.040305446844744,,,4.076210764282717,,,2.964094682562028,,,0,12345,9,1.5707963267948966,0.028782830246681015,0.30000000000000004
9,7.093714815613229,,,2.9798805690265446,,,4.113834246586684,,,0,12345,9,1.5707963267948966,0.028782830246681015,0.30000000000000004
12,7.110693489040753,,,1.9008878792915933,,,5.20980560974916,,,0,12345,9,1.5707963267948966,0.028782830246681015,0.30000000000000004
3,8.264447998940646,,,6.645259489303933,,,1.6191885096367138,,,0,12345,9,1.5990706606772047,0.02775851301179275,0.30000000000000004
6,9.021661671065125,,,6.057566988503098,,,2.964094682562028,,,0,12345,9,1.5990706606772047,0.02775851301179275,0.30000000000000004
9,9.26062965641999,,,5.146795409833306,,,4.113834246586684,,,0,12345,9,1.5990706606772047,0.02775851301179275,0.30000000000000004
12,9.341198021030094,,,4.131392411280934,,,5.20980560974916,,,0,12345,9,1.5990706606772047,0.02775851301179275,0.30000000000000004
3,10.672908890326402,,,9.053720380689688,,,1.6191885096367138,,,0,12345,9,1.8849555921538759,0.025709428826417705,0.30000000000000004
6,12.894970825088505,,,9.930876142526477,,,2.964094682562028,,,0,12345,9,1.8849555921538759,0.025709428826417705,0.30000000000000004
9,13.708318966444946,,,9.594484719858261,,,4.113834246586684,,,0,12345,9,1.8849555921538759,0.025709428826417705,0.30000000000000004
12,13.993524136243451,,,8.78371852649429,,,5.20980560974916,,,0,12345,9,1.8849555921538759,0.025709428826417705,0.30000000000000004
3,23.666531473412636,,,22.04734296377592,,,1.6191885096367138,,,0,12345,9,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
6,42.92612449268186,,,39.96202981011983,,,2.964094682562028,,,0,12345,9,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
9,62.18229331882738,,,58.06845907224069,,,4.113834246586684,,,0,12345,9,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
12,81.416793978388,,,76.20698836863885,,,5.20980560974916,,,0,12345,9,3.141592653589793,2.6982786226110566e-06,0.30000000000000004
3,1.3590411106421154,,,-0.26014574334241924,,,1.6191868539845347,,,0,12345,10,0.0,0.28868679127047286,0.30000000000000004
6,1.3412108623057653,,,-1.622883518979454,,,2.964094381285219,,,0,12345,10,0.0,0.28868679127047286,0.30000000000000004
9,1.3371032111307557,,,-2.7767308557484967,,,4.113834066879252,,,0,12345,10,0.0,0.28868679127047286,0.30000000000000004
12,1.3358486033542571,,,-3.8739571295470996,,,5.209805732901357,,,0,12345,10,0.0,0.28868679127047286,0.30000000000000004
3,6.83711377228947,,,5.2179269183049355,,,1.6191868539845347,,,0,12345,10,1.5707963267948966,0.028782830246681018,0.30000000000000004
6,7.040310591565532,,,4.076216210280313,,,2.964094381285219,,,0,12345,10,1.5707963267948966,0.028782830246681018,0.30000000000000004
9,7.093716201423626,,,2.979882134544374,,,4.113834066879252,,,0,12345,10,1.5707963267948966,0.028782830246681018,0.30000000000000004
12,7.110693614733151,,,1.9008878818317942,,,5.209805732901357,,,0,12345,10,1.5707963267948966,0.028782830246681018,0.30000000000000004
