n_im,nt,nt,nt,nt_norm,nt_norm,nt_norm,steady,steady,steady,sample_id,parent_id,perm_id,rotate,ksim,alph_k
,mean,std,sem,mean,std,sem,mean,std,sem,,,,,,
3,1.335290968161421,,,-3.471101708215733,,,4.806392676377154,,,0,12345,0,0.0,0.28868679127047286,0.9
6,5.611546268613283,,,-4.261019285911061,,,9.872565554524344,,,0,12345,0,0.0,0.28868679127047286,0.9
9,6.738549572850676,,,-5.594971928112296,,,12.333521500962972,,,0,12345,0,0.0,0.28868679127047286,0.9
12,9.79696470148752,,,-5.8565043954654215,,,15.653469096952941,,,0,12345,0,0.0,0.28868679127047286,0.9
3,7.118348778905012,,,2.3119561025278577,,,4.806392676377154,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.9
6,10.637735817907073,,,0.7651702633827284,,,9.872565554524344,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.9
9,14.16981893722059,,,1.8362974362576185,,,12.333521500962972,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.9
12,13.90665733687197,,,-1.7468117600809716,,,15.653469096952941,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.9
3,9.378301527657271,,,4.571908851280117,,,4.806392676377154,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.9
6,11.679252502019164,,,1.8066869474948195,,,9.872565554524344,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.9
9,12.785351606622656,,,0.45183010565968473,,,12.333521500962972,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.9
12,14.0092970431393,,,-1.6441720538136408,,,15.653469096952941,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.9
3,14.124623639376583,,,9.31823096299943,,,4.806392676377154,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.9
6,10.666353154223401,,,0.7937875996990567,,,9.872565554524344,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.9
9,8.769734224020675,,,-3.5637872769422962,,,12.333521500962972,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.9
12,12.088150001911352,,,-3.5653190950415894,,,15.653469096952941,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.9
3,114.70380591627332,,,109.89741323989617,,,4.806392676377154,,,0,12345,0,3.141592653589793,2.6982786226110566e-06,0.9
6,133.84458210147906,,,123.97201654695472,,,9.872565554524344,,,0,12345,0,3.141592653589793,2.6982786226110566e-06,0.9
9,142.35087507842022,,,130.01735357745724,,,12.333521500962972,,,0,12345,0,3.141592653589793,2.6982786226110566e-06,0.9
12,197.0705602018434,,,181.41709110489046,,,15.653469096952941,,,0,12345,0,3.141592653589793,2.6982786226110566e-06,0.9
