n_im,nt,nt,nt,nt_norm,nt_norm,nt_norm,steady,steady,steady,sample_id,parent_id,perm_id,rotate,ksim,alph_k
,mean,std,sem,mean,std,sem,mean,std,sem,,,,,,
3,31.836201597656583,,,30.031594812762673,,,1.8046067848939098,,,0,12345,3,3.141592653589793,2.6982786226110557e-06,0.4
6,59.41778098544054,,,55.89716785269365,,,3.5206131327468904,,,0,12345,3,3.141592653589793,2.6982786226110557e-06,0.4
9,86.94755488901818,,,81.8586208989404,,,5.08893399007778,,,0,12345,3,3.141592653589793,2.6982786226110557e-06,0.4
12,109.64378967750582,,,103.01480113373091,,,6.628988543774916,,,0,12345,3,3.141592653589793,2.6982786226110557e-06,0.4
3,1.3479094065801895,,,-0.4566966481269734,,,1.804606054707163,,,0,12345,4,0.0,0.2886867912704728,0.4
6,1.3374472513914815,,,-2.1831660489508007,,,3.520613300342282,,,0,12345,4,0.0,0.2886867912704728,0.4
9,1.3356830241229116,,,-3.753250989297254,,,5.0889340134201655,,,0,12345,4,0.0,0.2886867912704728,0.4
12,1.3353206353047202,,,-5.2936683003995535,,,6.628988935704274,,,0,12345,4,0.0,0.2886867912704728,0.4
3,6.959235168643083,,,5.15462911393592,,,1.804606054707163,,,0,12345,4,1.5707963267948966,0.028782830246681015,0.4
6,7.089118318635249,,,3.5685050182929667,,,3.520613300342282,,,0,12345,4,1.5707963267948966,0.028782830246681015,0.4
9,7.112959777226491,,,2.0240257638063257,,,5.0889340134201655,,,0,12345,4,1.5707963267948966,0.028782830246681015,0.4
12,7.1179407430196395,,,0.4889518073153658,,,6.628988935704274,,,0,12345,4,1.5707963267948966,0.028782830246681015,0.4
3,8.694416706846061,,,6.889810652138898,,,1.804606054707163,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.4
6,9.23923060900264,,,5.718617308660358,,,3.520613300342282,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.4
9,9.352134907177804,,,4.263200893757639,,,5.0889340134201655,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.4
12,9.37629325900875,,,2.747304323304477,,,6.628988935704274,,,0,12345,4,1.5990706606772047,0.02775851301179275,0.4
