n_im,nt,nt,nt,nt_norm,nt_norm,nt_norm,steady,steady,steady,sample_id,parent_id,perm_id,rotate,ksim,alph_k
,mean,std,sem,mean,std,sem,mean,std,sem,,,,,,
3,1.45265201985996,,,0.022975788636610428,,,1.4296762312233495,,,0,12345,0,0.0,0.28868679127047286,0.1
6,1.385973192168581,,,-0.8346216673939022,,,2.220594859562483,,,0,12345,0,0.0,0.28868679127047286,0.1
9,1.363310376984283,,,-1.4175554535848651,,,2.780865830569148,,,0,12345,0,0.0,0.28868679127047286,0.1
12,1.3526147117853777,,,-1.8911957382263394,,,3.243810450011717,,,0,12345,0,0.0,0.28868679127047286,0.1
3,6.148425240306544,,,4.7187490090831945,,,1.4296762312233495,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.1
6,6.586739276755175,,,4.366144417192691,,,2.220594859562483,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.1
9,6.793587873986567,,,4.012722043417419,,,2.780865830569148,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.1
12,6.90591653417292,,,3.6621060841612025,,,3.243810450011717,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.1
3,6.659220800742866,,,5.229544569519517,,,1.4296762312233495,,,0,12345,0,1.5990706606772047,0.027758513011792746,0.1
6,7.55704744259466,,,5.336452583032177,,,2.220594859562483,,,0,12345,0,1.5990706606772047,0.027758513011792746,0.1
9,8.126153233840645,,,5.345287403271497,,,2.780865830569148,,,0,12345,0,1.5990706606772047,0.027758513011792746,0.1
12,8.49803752962545,,,5.254227079613733,,,3.243810450011717,,,0,12345,0,1.5990706606772047,0.027758513011792746,0.1
3,7.449188507125325,,,6.019512275901976,,,1.4296762312233495,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.1
6,9.061742561784621,,,6.841147702222138,,,2.220594859562483,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.1
9,10.32267493291589,,,7.5418091023467415,,,2.780865830569148,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.1
12,11.296377844624258,,,8.052567394612542,,,3.243810450011717,,,0,12345,0,1.8849555921538759,0.025709428826417705,0.1
