n_im,nt,nt,nt,nt_norm,nt_norm,nt_norm,steady,steady,steady,sample_id,parent_id,perm_id,rotate,ksim,alph_k
,mean,std,sem,mean,std,sem,mean,std,sem,,,,,,
3,1.3366200508895896,,,-1.4987672496577746,,,2.835387300547364,,,0,12345,0,0.0,0.28868679127047286,0.7000000000000001
6,1.3352577082503512,,,-5.136279513892346,,,6.471537222142697,,,0,12345,0,0.0,0.28868679127047286,0.7000000000000001
9,1.6807681382758641,,,-8.00462029132186,,,9.685388429597724,,,0,12345,0,0.0,0.28868679127047286,0.7000000000000001
12,4.937551420065036,,,-4.7358931279195495,,,9.673444547984586,,,0,12345,0,0.0,0.28868679127047286,0.7000000000000001
3,7.100214440537169,,,4.264827139989805,,,2.835387300547364,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.7000000000000001
6,7.118807713387717,,,0.6472704912450205,,,6.471537222142697,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.7000000000000001
9,7.468851228371771,,,-2.216537201225953,,,9.685388429597724,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.7000000000000001
12,10.917461333007617,,,1.2440167850230317,,,9.673444547984586,,,0,12345,0,1.5707963267948966,0.028782830246681015,0.7000000000000001
3,9.291227418876293,,,6.455840118328929,,,2.835387300547364,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.7000000000000001
6,9.380549537275462,,,2.909012315132765,,,6.471537222142697,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.7000000000000001
9,9.684998609448632,,,-0.0003898201490919462,,,9.685388429597724,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.7000000000000001
12,11.487901605281023,,,1.814457057296437,,,9.673444547984586,,,0,12345,0,1.5990706606772047,0.02775851301179275,0.7000000000000001
3,13.816895602865106,,,10.981508302317742,,,2.835387300547364,,,0,12345,0,1.8849555921538759,0.025709428826417708,0.7000000000000001
6,14.133274856976465,,,7.661737634833768,,,6.471537222142697,,,0,12345,0,1.8849555921538759,0.025709428826417708,0.7000000000000001
