resampling_id,shift,coef
0,0.049351437881766456,0.002937149029382461
1,0.049874698225337855,0.002872228777729614
2,0.050540380773230906,0.0027896383826020903
3,0.050861544038378725,0.0027497920608786806
4,0.05077395405697477,0.00276065923953052
5,0.05035699858201243,0.0028123903800519588
6,0.049868857582467216,0.0028729534189328595
7,0.05017250285133426,0.0028352805329398163
8,0.05072723940022599,0.0027664550681448345
9,0.050943294687689086,0.0027396493608036307
10,0.0509140980272211,0.002743271753687577
11,0.05093161602350189,0.002741098317957209
12,0.05007323420574311,0.0028475966687452345
13,0.050329258674575335,0.0028158320354224934
14,0.0504988764261277,0.0027947877746623334
15,0.050414399173100526,0.002805268761025704
16,0.04351393809481045,0.002889853843595009
17,0.05024949697026383,0.0028128010887839483
18,0.05129364860363719,0.002816742352926188
19,0.05516951521996155,0.0028758516627750935
