outer_resampling_id,train_mse
0,1.689670807602346e-05
1,1.694036738903912e-05
2,1.6828546391767374e-05
3,1.6800753168869277e-05
4,1.6936504573926896e-05
5,1.6942119325912986e-05
6,1.534018324603096e-05
7,1.527585964781162e-05
8,1.4167728064983971e-05
9,1.3829103119088495e-05
10,1.4180966260388877e-05
11,1.4423731405132029e-05
12,1.682552914871171e-05
13,1.6449243948182714e-05
14,1.6236851092059508e-05
15,1.577968826405035e-05
16,1.6784245955300123e-05
17,1.6885875345054398e-05
18,1.6933807342823307e-05
19,1.6881814077006496e-05
