outer_resampling_id,train_mse
0,6.9495953943673924e-06
1,7.496679942234529e-06
2,7.640367896904086e-06
3,7.416554619293418e-06
4,7.496550528830324e-06
5,7.685331386914534e-06
6,7.49069408224541e-06
7,7.66187200992445e-06
8,7.533401864941172e-06
9,7.329064930805058e-06
10,7.3617329421652515e-06
11,7.342321694554859e-06
12,7.624707949674849e-06
13,6.828816808716633e-06
14,6.6969735822826995e-06
15,7.0504259669143905e-06
16,5.001238357475439e-06
17,7.325766392821948e-06
18,7.520378988561885e-06
19,7.254480696779861e-06
