outer_resampling_id,train_mse
0,7.766512658604712e-06
1,8.428001976028075e-06
2,8.532747719670599e-06
3,8.28986527434106e-06
4,8.375046296667435e-06
5,8.591773930114581e-06
6,8.42345291858559e-06
7,8.576287517051509e-06
8,8.41466779957988e-06
9,8.197546679670053e-06
10,8.231938132994644e-06
11,8.211492664554074e-06
12,8.54510487898389e-06
13,7.283163628113481e-06
14,7.547305194285009e-06
15,7.951306097732202e-06
16,5.73679518773154e-06
17,8.003789011950816e-06
18,8.458859805185587e-06
19,8.250837828259862e-06
