outer_resampling_id,train_mse
0,7.597111220353533e-06
1,8.23767597115869e-06
2,8.350737494518494e-06
3,8.111819211429411e-06
4,8.195922470875631e-06
5,8.406680991567192e-06
6,8.233044110563932e-06
7,8.389694741738724e-06
8,8.234968132753928e-06
9,8.0205042468729e-06
10,8.054537513791612e-06
11,8.034306990917331e-06
12,8.357267898690302e-06
13,7.199214926010029e-06
14,7.364833116067894e-06
15,7.76626870899241e-06
16,5.581932241472286e-06
17,7.872778227390359e-06
18,8.265135252556033e-06
19,8.049019825327017e-06
