outer_resampling_id,train_mse
0,6.566951235205712e-06
1,7.0037206126091134e-06
2,7.165727935023718e-06
3,6.953257837750966e-06
4,7.030172213098756e-06
5,7.20323887673023e-06
6,6.991958615832375e-06
7,7.174096451449182e-06
8,7.065376470682083e-06
9,6.868636318425976e-06
10,6.90028086253264e-06
11,6.881483812457827e-06
12,7.133360965988198e-06
13,6.5061378649135e-06
14,6.2877138000678525e-06
15,6.584955960889819e-06
16,4.607006914044447e-06
17,6.909255953374974e-06
18,7.037372449525153e-06
19,6.729803324722141e-06
