outer_resampling_id,train_mse
0,4.965060539641617e-06
1,4.990998030995958e-06
2,5.124711552789647e-06
3,4.969528839749402e-06
4,5.0312002069252805e-06
5,5.136654931838175e-06
6,4.832288590677857e-06
7,5.068973747539009e-06
8,5.058250019498969e-06
9,4.8990967293447235e-06
10,4.925680971840134e-06
11,4.909920815385007e-06
12,5.010586645529779e-06
13,4.877648134069355e-06
14,4.589065100490994e-06
15,4.694179866055925e-06
16,2.928501093293536e-06
17,4.9846930393509475e-06
18,4.9972765779648455e-06
19,4.555454270289277e-06
