outer_resampling_id,train_mse
0,3.852764185396622e-06
1,3.850521543984085e-06
2,3.838504729556477e-06
3,3.7485051411018456e-06
4,3.798564677423854e-06
5,3.854894525005437e-06
6,3.4466263403907655e-06
7,3.7334559135052094e-06
8,3.81775177263665e-06
9,3.6948066619046254e-06
10,3.7165241050894378e-06
11,3.703685010641474e-06
12,3.6726564124992695e-06
13,3.7552636378009344e-06
14,3.549796500497136e-06
15,3.599137643405314e-06
16,1.9360041158419422e-06
17,3.7364782076323092e-06
18,3.7440031788137077e-06
19,3.287615347582708e-06
