outer_resampling_id,train_mse
0,2.693836721715788e-06
1,3.416231763094578e-06
2,3.6180594741642934e-06
3,3.42305692405625e-06
4,3.4951157329953926e-06
5,3.645383404192874e-06
6,3.410739470292155e-06
7,3.6075487388187198e-06
8,3.527758367298659e-06
9,3.343029076101658e-06
10,3.373026172495571e-06
11,3.355216677609145e-06
12,3.561926239719067e-06
13,3.5888331799032967e-06
14,3.6450149407829102e-06
15,3.627483715268497e-06
16,2.948748806392958e-06
17,3.631101471943133e-06
18,3.6335422521496546e-06
19,3.1528797892029294e-06
