,dN,tr_norm,steady
0,0.0,0.0,4.709530201312335
1,73.33333333333334,165.7861266955713,4.709530201312335
2,146.66666666666669,338.4800086701248,4.709530201312335
3,220.0,504.26613536569596,4.709530201312335
4,293.33333333333337,676.9600173402496,4.709530201312335
5,366.6666666666667,inf,4.709530201312335
6,476.6666666666667,inf,4.709530201312335
