outer_resampling_id,train_mse
0,2.1959965144866436e-05
1,2.223835178633621e-05
2,2.2093857083190614e-05
3,2.1874275321889003e-05
4,2.2066877046941964e-05
5,2.225854390251815e-05
6,2.062495508958056e-05
7,2.0119489175501614e-05
8,1.855929398918881e-05
9,1.7912671016503508e-05
10,1.8142374901569838e-05
11,1.8216875310023833e-05
12,2.2236321177982845e-05
13,2.2015672086340484e-05
14,2.1868891240895945e-05
15,2.1521344509055845e-05
16,2.2152617579859804e-05
17,2.2190949142513224e-05
18,2.2245815662077524e-05
19,2.22274869071803e-05
