,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.07692307692307691,2.5649493574615367,3
1,1,1,fam,0.000987166831194472,6.920671504248683,3
2,2,2,fam,0.0004967709885742673,7.607381425639791,3
3,3,0,fam,0.3322270162628609,1.1019367598150809,3
4,4,1,fam,0.24943932220284074,1.3885395909516962,3
5,5,2,fam,0.19968082984240973,1.611035037948283,3
6,6,0,fam,0.3327789788790953,1.1002767364558352,3
7,7,1,fam,0.2853272493939826,1.2541185139531772,3
8,8,2,fam,0.2497192062897791,1.3874181671943373,3
9,9,0,fam,0.33296349717075335,1.0997224131160426,3
10,10,1,fam,0.2997103765105363,1.2049386822674357,3
11,11,2,fam,0.2724961409243621,1.300130826724577,3
12,12,0,fam,0.3330558561558312,1.09944506686414,3
13,13,1,fam,0.3074617690002306,1.1794045279195222,3
14,14,2,fam,0.28552058802540503,1.2534411403129826,3
15,15,0,fam,0.3331113035369347,1.0992785999934012,3
16,16,1,fam,0.3123087491413227,1.163762999903573,3
17,17,2,fam,0.2939516840063481,1.224339865263234,3
18,18,0,fam,0.3331482817964803,1.0991675974340456,3
19,19,1,fam,0.31562615052858567,1.1531968337200733,3
20,20,2,fam,0.29985509418877726,1.2044559403881123,3
21,21,0,fam,0.33317470137533906,1.0990882978164733,3
22,22,1,fam,0.31803934038976966,1.1455801919361337,3
23,23,2,fam,0.3042193542780168,1.1900062776502085,3
24,24,0,fam,0.33319451963519753,1.0990288164981907,3
25,25,1,fam,0.3198736656938392,1.139829155847065,3
26,26,2,fam,0.30757698074039896,1.1790298791951463,3
27,27,0,fam,0.3332099359567615,1.098982549335847,3
28,28,1,fam,0.3213151037018527,1.1353330058672784,3
29,29,2,fam,0.31024023713507737,1.1704083231279876,3
30,30,0,fam,0.3332222703495152,1.0989455331393356,3
31,31,1,fam,0.3224776706542417,1.1317213834248114,3
32,32,2,fam,0.3124043357386062,1.1634569823081584,3
33,33,0,fam,0.3332323630085118,1.0989152455293703,3
34,34,1,fam,0.3234351571457972,1.1287566267217806,3
35,35,2,fam,0.31419758375460544,1.1577332433410277,3
36,36,0,fam,0.3332407741648849,1.0988900047329917,3
37,37,1,fam,0.3242374300921298,1.1262792226368394,3
38,38,2,fam,0.3157077841790966,1.1529382268355766,3
39,39,0,fam,0.33324789172839825,1.098868646339735,3
40,40,1,fam,0.32491940119461177,1.1241781237328445,3
41,41,2,fam,0.3169970497159437,1.1488628120379332,3
42,42,0,fam,0.3332539928117487,1.0988503385644919,3
43,43,1,fam,0.3255062422988399,1.1223736399479998,3
44,44,2,fam,0.31811055824415513,1.1453562891898283,3
45,45,0,fam,0.333259280652256,1.0988344713920952,3
46,46,1,fam,0.3260165605372395,1.1208070997116786,3
47,47,2,fam,0.3190819560547083,1.1423072936624352,3
48,48,0,fam,0.33326390769166686,1.09882058728576,3
49,49,1,fam,0.32646440740211785,1.119434348758892,3
50,50,2,fam,0.3199368164277288,1.139631751347266,3
51,51,0,fam,0.3332679905122224,1.098808336347533,3
52,52,1,fam,0.32686059254417166,1.1182215214810427,3
53,53,3,nov,1.8863297681700716e-05,10.878292445476164,3
54,54,0,fam,0.3332716197952345,1.0987974464230454,3
55,55,1,fam,0.3272135677021795,1.1171422090307837,3
56,56,2,fam,0.3035188259868245,1.1923116407957164,3
57,57,0,fam,0.3332748671355656,1.098787702645545,3
58,58,1,fam,0.32753003637115824,1.1161755140019054,3
59,59,2,fam,0.3050344839272703,1.1873304467091341,3
0,0,0,fam,0.07692307692307691,2.5649493574615367,6
1,1,1,fam,0.000987166831194472,6.920671504248683,6
2,2,2,fam,0.0004967709885742673,7.607381425639791,6
3,3,3,fam,0.00033189512114171923,8.0106915391303,6
4,4,4,fam,0.00024919013207077,8.297294370266917,6
5,5,5,fam,0.00019948134849391582,8.519789817263504,6
6,6,0,fam,0.16647264260768332,1.7929242917243482,6
7,7,1,fam,0.14273492086125766,1.94676606922169,6
8,8,2,fam,0.12492200174716085,2.0800657224628503,6
9,9,3,fam,0.1110617996227671,2.197668479241189,6
10,10,4,fam,0.09997003894936582,2.3028847483925823,6
11,11,5,fam,0.09089258149459728,2.3980768928497236,6
12,12,0,fam,0.1665695496545409,1.7923423411376418,6
13,13,1,fam,0.15376930761546145,1.872301802193024,6
14,14,2,fam,0.14279597516591735,1.9463384145864844,6
15,15,3,fam,0.13328448677812563,2.0152694368285715,6
16,16,4,fam,0.12496096921251482,2.0797538367387434,6
17,17,5,fam,0.11761594075119025,2.1403307020984044,6
18,18,0,fam,0.1666018986287681,1.7921481529831915,6
19,19,1,fam,0.1578393730605375,1.8461773892692193,6
20,20,2,fam,0.14995253085494425,1.8974364959372583,6
21,21,3,fam,0.14281635178223004,1.9461957273533037,6
22,22,4,fam,0.13632853313950846,1.9926876214729643,6
23,23,5,fam,0.13040455394776865,2.037113707187039,6
24,24,0,fam,0.16661808187231916,1.7920510204910793,6
25,25,1,fam,0.1599568224523248,1.8328513598399538,6
26,26,2,fam,0.15380771152885095,1.8720520831880352,6
27,27,3,fam,0.14811387109910043,1.909773901735697,6
28,28,4,fam,0.14282654481847715,1.9461243582671284,6
29,29,5,fam,0.1379036983421225,1.9811996755278378,6
30,30,0,fam,0.16662779462233032,1.791992728696948,6
31,31,1,fam,0.16125495759842648,1.8247685789824235,6
32,32,2,fam,0.15621778652422455,1.8565041778657707,6
33,33,3,fam,0.1514857783297489,1.887263530849902,6
34,34,4,fam,0.14703201716990563,1.9171049120423125,6
35,35,5,fam,0.14283266215405707,1.9460815286615596,6
36,36,0,fam,0.16663427095770975,1.79195386237492,6
37,37,1,fam,0.16213222381325482,1.819343080278768,6
38,38,2,fam,0.15786704548443956,1.846002084477505,6
39,39,3,fam,0.15382052136467333,1.8719688019123908,6
40,40,4,fam,0.14997625771624223,1.8972782793055003,6
41,41,5,fam,0.146319459683515,1.921962967610589,6
42,42,0,fam,0.16663889748411206,1.7919260982052196,6
43,43,1,fam,0.16276474554204545,1.8154493995887273,6
44,44,2,fam,0.1590666394019949,1.8384320488305559,6
45,45,3,fam,0.15553284606669185,1.8608983409437878,6
46,46,4,fam,0.15215265251124682,1.8828709692633714,6
47,47,5,fam,0.14891625720545382,1.904371163214128,6
48,48,0,fam,0.16664236769208338,1.791905273704511,6
49,49,1,fam,0.16324240507620427,1.8125190351776428,6
50,50,2,fam,0.15997840561454021,1.8327164377660168,6
51,51,3,fam,0.15684237351263403,1.8525139683351382,6
52,52,4,fam,0.15382692788341376,1.871927153468648,6
53,53,5,fam,0.1509252447512874,1.8909706326260414,6
54,54,0,fam,0.16664506692833206,1.7918890760566648,6
55,55,1,fam,0.1636158726119281,1.810233838664403,6
56,56,2,fam,0.16069483869815934,1.8282481243763602,6
57,57,3,fam,0.15787627383228386,1.845943629730992,6
58,58,4,fam,0.15515487907882716,1.8633314410873523,6
59,59,5,fam,0.15252571467303813,1.8804220763427537,6
60,60,0,fam,0.16664722643427257,1.791876117425556,6
61,61,1,fam,0.16391588677822758,1.8084018682273073,6
62,62,2,fam,0.16127263638269396,1.8246589524908297,6
63,63,3,fam,0.15871328138638058,1.840655966316434,6
64,64,4,fam,0.15623388999109553,1.8564010997382034,6
65,65,5,fam,0.15383077230707703,1.8719021619039244,6
66,66,0,fam,0.1666489933800918,1.7918655145701128,6
67,67,1,fam,0.1641621774879501,1.8069004526630568,6
68,68,2,fam,0.16174848925940627,1.8217126856175037,6
69,69,3,fam,0.1594047498297422,1.836308714890919,6
70,70,4,fam,0.15712796194992357,1.8506947613350115,6
71,71,5,fam,0.15491529719910438,1.8648767811150648,6
72,72,0,fam,0.1666504658881035,1.7918566786241141,6
73,73,1,fam,0.16436798926218615,1.8056475278361166,6
74,74,2,fam,0.16214719035845052,1.8192507738013768,6
75,75,3,fam,0.15998560249556742,1.832671452199853,6
76,76,4,fam,0.15788088879533763,1.8459143986407724,6
77,77,5,fam,0.15583083375534,1.858984259122833,6
78,78,0,fam,0.16665171189417147,1.791849201888881,6
79,79,1,fam,0.16454254363206053,1.8045861183110035,6
80,80,2,fam,0.16248609600939845,1.8171628438921552,6
81,81,3,fam,0.16048041672324193,1.8295833580418113,6
82,82,4,fam,0.15852364868984184,1.841851493703991,6
83,83,5,fam,0.1566140243094455,1.85397094445794,6
84,84,0,fam,0.16665277992691604,1.7918427931378993,6
85,85,1,fam,0.16469245880041875,1.8036754303366895,6
86,86,2,fam,0.16277771964703008,1.815369691984474,6
87,87,3,fam,0.16090699090940433,1.8269287771433056,6
88,88,4,fam,0.15907877245406926,1.8383557752045465,6
89,89,5,fam,0.15729163155943512,1.8496536708452758,6
90,90,0,fam,0.16665370557586126,1.791837238796862,6
91,91,1,fam,0.16482260775933108,1.802885487909844,6
92,92,2,fam,0.1630313107930401,1.8138130058675943,6
93,93,3,fam,0.1612785309580381,1.824622402783734,6
94,94,4,fam,0.1595630391541595,1.835316205033322,6
95,95,5,fam,0.15788365802574383,1.845896858797024,6
96,96,0,fam,0.16665451553435473,1.791832378679756,6
97,97,1,fam,0.16493665797367363,1.802193769855241,6
98,98,2,fam,0.16325385408058116,1.8124489026474195,6
99,99,3,fam,0.16160504176219284,1.822599934358351,6
100,100,4,fam,0.1599892014038175,1.832648957252086,6
101,101,5,fam,0.1584053537663469,1.842598001143018,6
102,102,0,fam,0.16665523021575682,1.7918280902878851,6
103,103,1,fam,0.16503742246124276,1.8015830280020115,6
104,104,2,fam,0.1634507225058406,1.8112437254739318,6
105,105,3,fam,0.16189424166531763,1.8208119861619745,6
106,106,4,fam,0.16036712478658277,1.8302895622460542,6
107,107,6,nov,9.344659060114191e-06,11.580705601391186,6
108,108,0,fam,0.16665586549767158,1.7918242783420908,6
109,109,1,fam,0.16512709493363179,1.8010398292639915,6
110,110,2,fam,0.1636261169134557,1.8101712287191096,6
111,111,3,fam,0.16215218037527138,1.8192199996632095,6
112,112,4,fam,0.16070456107773204,1.8281876240793316,6
113,113,5,fam,0.15043402086485627,1.8942306904874542,6
114,114,0,fam,0.1666564339154307,1.7918208676203136,6
115,115,1,fam,0.16520741133610983,1.8005535560921835,6
116,116,2,fam,0.16378336910518648,1.8092106444322296,6
117,117,3,fam,0.16238366677206806,1.81779343037609,6
118,118,4,fam,0.16100768559396,1.8263031785285824,6
119,119,5,fam,0.15125238419332343,1.8888054189337826,6
0,0,0,fam,0.07692307692307691,2.5649493574615367,9
1,1,1,fam,0.000987166831194472,6.920671504248683,9
2,2,2,fam,0.0004967709885742673,7.607381425639791,9
3,3,3,fam,0.00033189512114171923,8.0106915391303,9
4,4,4,fam,0.00024919013207077,8.297294370266917,9
5,5,5,fam,0.00019948134849391582,8.519789817263504,9
6,6,6,fam,0.00016630633627141194,8.70167907103957,9
7,7,7,fam,0.00014259232853272496,8.85552084853691,9
8,8,8,fam,0.00012479720454261825,8.98882050177807,9
9,9,0,fam,0.1110617996227671,2.197668479241189,9
10,10,1,fam,0.09997003894936582,2.3028847483925823,9
11,11,2,fam,0.09089258149459728,2.3980768928497236,9
12,12,3,fam,0.08332639640389577,2.4849898964061548,9
13,13,4,fam,0.07692307692307691,2.5649493574615367,9
14,14,5,fam,0.07143366873617354,2.638985969854997,9
15,15,6,fam,0.0666755478585226,2.7079169920970845,9
16,16,7,fam,0.06251170923624554,2.7724013920072563,9
17,17,8,fam,0.058837359666137644,2.8329782573669173,9
18,18,0,fam,0.11108643757286403,2.197446663839825,9
19,19,1,fam,0.10524378057118812,2.2514759001258526,9
20,20,2,fam,0.0999850097436666,2.302735006793892,9
21,21,3,fam,0.09522676438395278,2.3514942382099373,9
22,22,4,fam,0.09090083132694315,2.397986132329598,9
23,23,5,fam,0.08695085386520661,2.442412218043673,9
24,24,6,fam,0.08332986299087992,2.4849482947645813,9
25,25,7,fam,0.07999840083156758,2.5257486341134556,9
26,26,8,fam,0.07692307692307691,2.5649493574615367,9
27,27,0,fam,0.11109465812756819,2.197372665152565,9
28,28,1,fam,0.10712883304180201,2.2337231216839966,9
29,29,2,fam,0.1034363905835315,2.268798438944706,9
30,30,3,fam,0.09999000433145636,2.3026850546754845,9
31,31,4,fam,0.09676587237610033,2.3354609049609603,9
32,32,5,fam,0.09374316683847188,2.3671965038443075,9
33,33,6,fam,0.09090358343682792,2.397955856828439,9
34,34,7,fam,0.0882309705112751,2.4277972380208492,9
35,35,8,fam,0.08571102162054095,2.456773854640096,9
36,36,0,fam,0.11109876988865133,2.197335654507198,9
37,37,1,fam,0.10809715505362982,2.2247248724110458,9
38,38,2,fam,0.10525346591955385,2.2513838766097827,9
39,39,3,fam,0.10255555840360907,2.2773505940446688,9
40,40,4,fam,0.09999250243670808,2.3026600714377783,9
41,41,5,fam,0.09755443395996392,2.327344759742867,9
42,42,6,fam,0.09523242805798207,2.351434764325182,9
43,43,7,fam,0.09301838978913353,2.37495806570869,9
44,44,8,fam,0.0909049598982119,2.3979407149505185,9
45,45,0,fam,0.11110123742030081,2.1973134445020817,9
46,46,1,fam,0.10868667550474867,2.219286072821665,9
47,47,2,fam,0.10637483249314021,2.240786266772422,9
48,48,3,fam,0.10415929019223961,2.261833915135731,9
49,49,4,fam,0.1020341542039867,2.282447676608863,9
50,50,5,fam,0.09999400155959452,2.302645079197237,9
51,51,6,fam,0.09803383451277127,2.322442609766358,9
52,52,7,fam,0.09614903966316114,2.341855794899868,9
53,53,8,fam,0.09433535170618529,2.3608992740572616,9
54,54,0,fam,0.1111028826393646,2.1972986363242373,9
55,55,1,fam,0.1090833075818443,2.2156433989319755,9
56,56,2,fam,0.10713584346490994,2.2336576846439327,9
57,57,3,fam,0.10525669584129936,2.2513531899985644,9
58,58,4,fam,0.10344233189112786,2.2687410013549245,9
59,59,5,fam,0.10168945825496079,2.2858316366103257,9
60,60,6,fam,0.09999500108309867,2.302635083412559,9
61,61,7,fam,0.0983560880468097,2.3191608342143106,9
62,62,8,fam,0.09677003209004564,2.3354179184778325,9
63,63,0,fam,0.11110405789281577,2.197288058315752,9
64,64,1,fam,0.10936840954181182,2.2130331917375217,9
65,65,2,fam,0.10768615507667696,2.228534253903243,9
66,66,3,fam,0.10605486798054928,2.243798696332351,9
67,67,4,fam,0.10447226657514214,2.258833634425295,9
68,68,5,fam,0.10293620337288459,2.273645867379742,9
69,69,6,fam,0.10144465535478822,2.2882418966531572,9
70,70,7,fam,0.09999571508148486,2.30262794309725,9
71,71,8,fam,0.09858758255530677,2.316809962877303,9
72,72,0,fam,0.11110493938594419,2.1972801244054314,9
73,73,1,fam,0.10958322490515386,2.211070973617434,9
74,74,2,fam,0.1081026306189453,2.224674219582694,9
75,75,3,fam,0.10666151200458586,2.2380948979811706,9
76,76,4,fam,0.10525831107836815,2.25133784442209,9
77,77,5,fam,0.1038915507771415,2.2644077049041504,9
78,78,6,fam,0.10255982977196107,2.2773089456009257,9
79,79,7,fam,0.10126181767557237,2.290045862023048,9
80,80,8,fam,0.09999625060927599,2.3026225876042,9
81,81,0,fam,0.11110562502314442,2.197273953346895,9
82,82,1,fam,0.10975089315108578,2.2095420890090747,9
83,83,2,fam,0.10842880030838542,2.2216615397630233,9
84,84,3,fam,0.10713818099579826,2.233635866498739,9
85,85,4,fam,0.10587792455271545,2.2454685036975297,9
86,86,5,fam,0.10464697196935346,2.257162765345314,9
87,87,6,fam,0.10344431291875926,2.2687218505041455,9
88,88,7,fam,0.10226898299114902,2.2801488485653865,9
89,89,8,fam,0.10112006111466863,2.291446744206116,9
90,90,0,fam,0.11110617355270903,2.1972690163492365,9
91,91,1,fam,0.10988540098667222,2.2083172654622185,9
92,92,2,fam,0.10869116320519925,2.2192447834199687,9
93,93,3,fam,0.10752260436713146,2.2300541803361082,9
94,94,4,fam,0.10637890504504695,2.240747982585696,9
95,95,5,fam,0.10525928030901033,2.2513286363493985,9
96,96,6,fam,0.10416297793007195,2.261798510972115,9
97,97,7,fam,0.10308927669487593,2.2721599021476,9
98,98,8,fam,0.10203748482344177,2.2824150349397785,9
99,99,0,fam,0.11110662236272004,2.19726497688779,9
100,100,1,fam,0.10999570055892732,2.207313999781525,9
101,101,2,fam,0.10890677437557542,2.217263043672457,9
