outer_resampling_id,train_mse
0,1.831877921204103e-05
1,1.8774571609298682e-05
2,1.879783953228059e-05
3,1.860214554810464e-05
4,1.872254822106806e-05
5,1.887065880837691e-05
6,1.7412895686749536e-05
7,1.700126558868403e-05
8,1.565851053217436e-05
9,1.5225622591508485e-05
10,1.5610078142121542e-05
11,1.5955698851985056e-05
12,1.8806074928179817e-05
13,1.8543327254214882e-05
14,1.8411483635645472e-05
15,1.8082968663699783e-05
16,1.8780280532373325e-05
17,1.88018059108261e-05
18,1.8855931114208947e-05
19,1.8845546245415088e-05
