resampling_id,train_rss,train_mse,train_nmse
0,0.00024214410722924633,1.2744426696276123e-05,0.029419466944382473
1,0.00022680517071197421,1.1937114247998643e-05,0.02646619411715778
2,0.00020029100345720147,1.054163176090534e-05,0.02287978967761013
3,0.00019455405550623597,1.0239687131907156e-05,0.022246953243634904
4,0.00022174964873450186,1.167103414392115e-05,0.02533143499405401
5,0.00025188823487375524,1.3257275519671328e-05,0.0345295153636598
6,0.00024074694394607318,1.267089178663543e-05,0.028102353242788182
7,0.00024644758327947426,1.2970925435761803e-05,0.028373124238546665
8,0.0002459817659349209,1.294640873341689e-05,0.0280908477078507
9,0.0002508211429327799,1.3201112785935784e-05,0.028721808362655116
10,0.00024976330143253986,1.3145436917502099e-05,0.02858460035263009
11,0.0002198019560164294,1.1568524000864706e-05,0.02516392476794683
12,0.00023034486727124595,1.2123414066907681e-05,0.026619438606047815
13,0.0002488767098652575,1.3098774203434605e-05,0.029328397945907622
14,0.0002517810205884595,1.32516326625505e-05,0.02996534321041532
15,0.00024361711697120614,1.2821953524800323e-05,0.029615425904273705
16,0.00025084054739000247,1.3202134073158025e-05,0.03505356550821034
17,0.0002506308483642508,1.319109728232899e-05,0.032440073696274226
18,0.00025152389152668345,1.323809955403597e-05,0.034832487858126
19,0.00025163236913607284,1.324380890189857e-05,0.03349971975225408
