resampling_id,shift,coef
0,-202688.44175768743,32470.55594303589
1,-197894.5474372143,31702.577481999164
2,-191822.28130687724,30729.804766116365
3,-188892.67922645144,30260.484596172908
4,-189691.66161202212,30388.48100615749
5,-193653.1451716612,31023.10784785256
6,-197947.8129295857,31711.11057599813
7,-195178.00732627406,31267.38968805159
8,-190117.78555099314,30456.745758149264
9,-188146.96233325216,30141.021280187306
10,-188413.28979510907,30183.68675018216
11,-188253.49331799493,30158.08746818525
12,-196083.52068367205,31412.452283965074
13,-193653.14515321836,31023.107844898037
14,-193653.14517166116,31023.107847852563
15,-193653.14517166116,31023.107847852563
16,-207246.4972511088,33200.75168206985
17,-195384.72088505217,31300.505705571963
18,-194454.4114412418,31151.47042278282
19,-195078.60939657167,31251.46669578251
