outer_resampling_id,train_mse
0,2.0345567347174682e-05
1,2.0603378075896994e-05
2,2.04959419495714e-05
3,2.0325107339220936e-05
4,2.050846051551335e-05
5,2.0627261606031194e-05
6,1.9030279680312335e-05
7,1.8628038648720324e-05
8,1.7191777492253845e-05
9,1.6637753057085047e-05
10,1.6913882511354053e-05
11,1.7059421012762644e-05
12,2.058151891293146e-05
13,2.0319383560150373e-05
14,2.0163183698630028e-05
15,1.979841233099256e-05
16,2.0497123614543393e-05
17,2.0561756348537246e-05
18,2.061699317703134e-05
19,2.0586292288616378e-05
