,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.06666666666666667,2.70805020110221,1,2.2984419942123777
1,1,1,fam,0.02666666666666667,3.624340932976365,1,2.2984419942123777
2,2,2,fam,0.010666666666666668,4.54063166485052,1,2.2984419942123777
3,3,0,fam,0.10026666666666667,2.299921975574562,1,2.2984419942123777
4,4,1,fam,0.09770666666666668,2.3257854861644813,1,2.2984419942123777
5,5,2,fam,0.09668266666666667,2.336321141124815,1,2.2984419942123777
6,6,0,fam,0.10241706666666667,2.2787019135974087,1,2.2984419942123777
7,7,1,fam,0.10225322666666668,2.280302927914909,1,2.2984419942123777
8,8,3,nov,4.369066666666669e-05,10.03837605609545,1,2.2984419942123777
9,9,0,fam,0.10255469226666668,2.277359039619081,1,2.2984419942123777
10,10,1,fam,0.10254420650666668,2.277461290387582,1,2.2984419942123777
11,11,2,fam,0.006540012202666668,5.029816247663598,1,2.2984419942123777
12,12,0,fam,0.10256350030506667,2.2772731570525964,1,2.2984419942123777
13,13,1,fam,0.10256282921642668,2.2772797002266643,1,2.2984419942123777
14,14,2,fam,0.09641856078097066,2.3390565566772468,1,2.2984419942123777
0,0,0,fam,0.06666666666666667,2.70805020110221,3,2.2773516836339613
1,1,1,fam,0.02666666666666667,3.624340932976365,3,2.2773516836339613
2,2,2,fam,0.010666666666666668,4.54063166485052,3,2.2773516836339613
3,3,0,fam,0.10026666666666667,2.299921975574562,3,2.2773516836339613
4,4,1,fam,0.09770666666666668,2.3257854861644813,3,2.2773516836339613
5,5,2,fam,0.09668266666666667,2.336321141124815,3,2.2773516836339613
6,6,0,fam,0.10241706666666667,2.2787019135974087,3,2.2773516836339613
7,7,1,fam,0.10225322666666668,2.280302927914909,3,2.2773516836339613
8,8,2,fam,0.10218769066666666,2.280944052041133,3,2.2773516836339613
9,9,0,fam,0.10255469226666668,2.277359039619081,3,2.2773516836339613
10,10,1,fam,0.10254420650666668,2.277461290387582,3,2.2773516836339613
11,11,2,fam,0.10254001220266667,2.2775021936226234,3,2.2773516836339613
12,12,0,fam,0.10256350030506667,2.2772731570525964,3,2.2773516836339613
13,13,1,fam,0.10256282921642668,2.2772797002266643,3,2.2773516836339613
14,14,3,nov,1.789569706666668e-07,15.53612044734038,3,2.2773516836339613
15,15,0,fam,0.10256406401952428,2.2772676608194646,3,2.2773516836339613
16,16,1,fam,0.1025640210698513,2.2772680795790214,3,2.2773516836339613
17,17,2,fam,0.006564003889982125,5.026154513130744,3,2.2773516836339613
18,18,0,fam,0.10256410009724957,2.277267309061573,3,2.2773516836339613
19,19,1,fam,0.1025640973484705,2.27726733586217,3,2.2773516836339613
20,20,2,fam,0.09642009624895886,2.339040631779077,3,2.2773516836339613
0,0,0,fam,0.06666666666666667,2.70805020110221,8,2.2772672851003684
1,1,1,fam,0.02666666666666667,3.624340932976365,8,2.2772672851003684
2,2,2,fam,0.010666666666666668,4.54063166485052,8,2.2772672851003684
3,3,0,fam,0.10026666666666667,2.299921975574562,8,2.2772672851003684
4,4,1,fam,0.09770666666666668,2.3257854861644813,8,2.2772672851003684
5,5,2,fam,0.09668266666666667,2.336321141124815,8,2.2772672851003684
6,6,0,fam,0.10241706666666667,2.2787019135974087,8,2.2772672851003684
7,7,1,fam,0.10225322666666668,2.280302927914909,8,2.2772672851003684
8,8,2,fam,0.10218769066666666,2.280944052041133,8,2.2772672851003684
9,9,0,fam,0.10255469226666668,2.277359039619081,8,2.2772672851003684
10,10,1,fam,0.10254420650666668,2.277461290387582,8,2.2772672851003684
11,11,2,fam,0.10254001220266667,2.2775021936226234,8,2.2772672851003684
12,12,0,fam,0.10256350030506667,2.2772731570525964,8,2.2772672851003684
13,13,1,fam,0.10256282921642668,2.2772797002266643,8,2.2772672851003684
14,14,2,fam,0.10256256078097069,2.2772823175082793,8,2.2772672851003684
15,15,0,fam,0.10256406401952428,2.2772676608194646,8,2.2772672851003684
16,16,1,fam,0.1025640210698513,2.2772680795790214,8,2.2772672851003684
17,17,2,fam,0.10256400388998213,2.2772682470828927,8,2.2772672851003684
18,18,0,fam,0.10256410009724957,2.277267309061573,8,2.2772672851003684
19,19,1,fam,0.1025640973484705,2.27726733586217,8,2.2772672851003684
20,20,2,fam,0.10256409624895886,2.2772673465824087,8,2.2772672851003684
21,21,0,fam,0.10256410240622399,2.2772672865490717,8,2.2772672851003684
22,22,1,fam,0.1025641022303021,2.2772672882643104,8,2.2772672851003684
23,23,2,fam,0.10256410215993338,2.2772672889504055,8,2.2772672851003684
24,24,0,fam,0.10256410255399835,2.277267285108272,8,2.2772672851003684
