outer_resampling_id,train_mse
0,5.4819901773193175e-06
1,6.1552715266247245e-06
2,6.3265820295712065e-06
3,6.115989109227632e-06
4,6.192361594262172e-06
5,6.362943467440414e-06
6,6.149847854971808e-06
7,6.333164199742115e-06
8,6.2272859172265094e-06
9,6.031893375173885e-06
10,6.063347919752115e-06
11,6.044664573517809e-06
12,6.292014090429225e-06
13,6.186774461914534e-06
14,5.6342573240240856e-06
15,5.760849356145872e-06
16,4.26029912607136e-06
17,6.3026584189040785e-06
18,6.172550827653426e-06
19,5.68058280973878e-06
