resampling_id,shift,coef
0,-80984.33472673823,29135.50549002914
1,-79068.9292459259,28446.40608850073
2,-76642.74897344105,27573.54684771987
3,-75472.22340338257,27152.430547343134
4,-75791.45764976216,27267.280447445886
5,-77573.40298715647,27908.365319503897
6,-79090.21152901788,28454.06274850758
7,-77983.53280823531,28055.9164281514
8,-75961.71591449794,27328.53372750068
9,-75174.27144009496,27045.237307247244
10,-75280.68285555481,27083.52060728149
11,-75216.8360062789,27060.550627260942
12,-78345.33162544318,28186.079649938725
13,-77573.40298383197,27908.365318307846
14,-77573.40298715647,27908.365319503893
15,-77573.40298831693,27908.365319921384
16,-83139.2175060011,29910.75751306918
17,-78388.27174012041,28201.52955876425
18,-77934.02058812043,28038.10421360336
19,-78184.1878909783,28128.10657545919
