resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,1.73330270957233e-05,9.629459497624055e-07,0.0021647677390274995,0
1,1.6227475840934213e-05,9.015264356074563e-07,0.0019741015838240406,0
2,1.6462527402083417e-05,9.145848556713009e-07,0.002001527955336477,0
3,1.7374287477972024e-05,9.65238193220668e-07,0.0021110907560775508,0
4,1.742719008383229e-05,9.681772268795718e-07,0.0026131090491176216,0
5,1.6627798490740408e-05,9.237665828189115e-07,0.00207749031176703,0
6,1.4618097119216237e-05,8.121165066231242e-07,0.0017966698432215313,0
7,1.741751516481379e-05,9.676397313785438e-07,0.002116153503404264,0
8,1.671062318994824e-05,9.283679549971245e-07,0.0020339111672764186,0
9,1.70145481138898e-05,9.452526729938778e-07,0.0020699756881060283,0
10,1.6997964320230727e-05,9.443313511239293e-07,0.0020684979105949873,0
11,1.647548850797364e-05,9.153049171096466e-07,0.002034210580911786,0
12,1.7427075795746162e-05,9.681708775414536e-07,0.0022014526405683145,0
13,1.728872409364549e-05,9.60484671869194e-07,0.0022089233666330206,0
14,1.739282299681011e-05,9.662679442672285e-07,0.0022766395583080734,0
15,8.962606109820943e-06,4.979225616567191e-07,0.0013338039587012802,0
16,1.652347205466478e-05,9.17970669703599e-07,0.002272186574913887,0
17,1.7411322168068854e-05,9.672956760038252e-07,0.0025669779330642763,0
18,1.4086903217603115e-05,7.826057343112842e-07,0.0019939888639908384,0
0,1.73330270957233e-05,9.629459497624055e-07,0.0021647677390274995,1
1,1.6111650838188456e-05,8.95091713232692e-07,0.001881766321698928,1
2,1.6342114342474366e-05,9.078952412485759e-07,0.0019088400732687597,1
3,1.7318498845266553e-05,9.621388247370308e-07,0.0020213460559929354,1
4,1.7359356165794416e-05,9.644086758774675e-07,0.0024636339616298077,1
5,1.659209479283917e-05,9.217830440466205e-07,0.0019853911573106185,1
6,1.4627525308387075e-05,8.12640294910393e-07,0.0017240661761514467,1
7,1.7343725714442546e-05,9.635403174690303e-07,0.002023927174370794,1
8,1.6594780578146334e-05,9.21932254341463e-07,0.0019407047156196474,1
9,1.6910029185027956e-05,9.394460658348865e-07,0.0019766056310402476,1
10,1.6892431218032074e-05,9.384684010017819e-07,0.0019751130899970156,1
11,1.6447623033052758e-05,9.137568351695977e-07,0.0019466934903048059,1
12,1.735944663502999e-05,9.644137019461105e-07,0.00209856109816472,1
13,1.7230808634641035e-05,9.572671463689463e-07,0.0021051780471438835,1
14,1.732871344235866e-05,9.627063023532588e-07,0.0021655501989119924,1
