resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,5.681844864566715e-05,3.78789657637781e-06,0.007112643122045768,0
1,5.714251947316052e-05,4.761876622763377e-06,0.009240202239471505,0
2,6.37794518543208e-05,4.25196345695472e-06,0.009777361802643499,0
3,2.625682258633983e-05,1.7504548390893222e-06,0.012267724125490974,0
0,5.681844864566715e-05,3.78789657637781e-06,0.007112643122045768,1
1,5.677965402345625e-05,4.731637835288021e-06,0.00860484226483257,1
2,6.381390427312262e-05,4.2542602848748415e-06,0.009185959351215656,1
3,2.6139664798379773e-05,1.7426443198919848e-06,0.011305314055205483,1
0,5.681844864566715e-05,3.78789657637781e-06,0.007112643122045768,2
1,5.1188707831795284e-05,4.265725652649607e-06,0.0074493142545834,2
2,5.961927644803177e-05,3.974618429868785e-06,0.008239778024711309,2
3,2.1572455013170543e-05,1.4381636675447028e-06,0.009454316065090123,2
0,5.681844864566715e-05,3.78789657637781e-06,0.007112643122045768,3
1,5.210863475854595e-05,4.342386229878829e-06,0.007549099553280741,3
2,6.0735278256437484e-05,4.049018550429166e-06,0.008347737595911722,3
3,2.266381996143866e-05,1.5109213307625773e-06,0.010454061526238064,3
0,5.681844864566715e-05,3.78789657637781e-06,0.007112643122045768,4
1,5.704745045491734e-05,4.753954204576445e-06,0.008266947703833061,4
2,6.326564376350467e-05,4.217709584233645e-06,0.008700952118249136,4
3,2.597707481817838e-05,1.7318049878785587e-06,0.011778935014572691,4
0,5.914857658413702e-05,4.2248983274383586e-06,0.00935552508600679,5
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,5
2,6.446436623599591e-05,4.297624415733061e-06,0.011846075079353632,5
3,2.669032570670222e-05,1.7793550471134814e-06,0.018083170530348875,5
0,5.786475420969641e-05,4.1331967292640295e-06,0.007489114330289454,6
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,6
2,6.163806189203365e-05,4.1092041261355764e-06,0.008877551880778052,6
3,2.4160001812439873e-05,1.6106667874959916e-06,0.010453456943719734,6
0,5.3517061386577146e-05,3.822647241898368e-06,0.006798628652084613,7
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,7
2,5.495123579067038e-05,3.663415719378025e-06,0.007728399053580071,7
3,1.7997919361543858e-05,1.1998612907695905e-06,0.007715060465150697,7
0,5.852843795022646e-05,4.180602710730461e-06,0.007327559011426246,8
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,8
2,6.446446927053419e-05,4.297631284702279e-06,0.008871175852129914,8
3,2.6680023471464303e-05,1.7786682314309535e-06,0.011999708315351715,8
0,5.466252622522611e-05,3.904466158944722e-06,0.006849792867457529,9
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,9
2,6.281923304096947e-05,4.187948869397964e-06,0.008634276743489504,9
3,2.4765999665135007e-05,1.6510666443423337e-06,0.011634498264863586,9
0,5.603412299894864e-05,4.00243735706776e-06,0.007019296697367656,10
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,10
2,6.360672522595953e-05,4.240448348397302e-06,0.008741897908995957,10
3,2.5618296862786426e-05,1.7078864575190951e-06,0.01195342653276559,10
0,5.593626631549016e-05,3.995447593963583e-06,0.007008402289032591,11
1,5.5113448153520965e-05,4.239496011809305e-06,0.007984387116254228,11
2,6.356756866802887e-05,4.2378379112019245e-06,0.008736809346195699,11
3,2.5573584843479578e-05,1.7049056562319718e-06,0.011980863683479491,11
0,5.478685226098116e-05,3.913346590070083e-06,0.006996471841507354,12
1,5.1512333787029636e-05,4.29269448225247e-06,0.00767756013200696,12
2,6.2415557019772e-05,3.90097231373575e-06,0.008578120441841345,12
3,2.0351511892485992e-05,1.3567674594990662e-06,0.008726674236005766,12
0,5.7215054541939704e-05,4.086789610138551e-06,0.007496562377132254,13
1,5.62491178367504e-05,4.687426486395867e-06,0.008663490183996226,13
2,6.2415557019772e-05,3.90097231373575e-06,0.008578120441841345,13
3,2.6294070096908478e-05,1.7529380064605653e-06,0.011538816363994613,13
0,5.735759733751191e-05,4.096971238393708e-06,0.007610499816564399,14
1,5.5803491360989054e-05,4.650290946749088e-06,0.008732958967205313,14
2,6.2415557019772e-05,3.90097231373575e-06,0.008578120441841345,14
3,2.546662603178037e-05,1.697775068785358e-06,0.011379067441537879,14
0,5.750228566946551e-05,4.107306119247536e-06,0.007835989232635211,15
1,5.6213598656166806e-05,4.6844665546805675e-06,0.009098216928300784,15
2,6.2415557019772e-05,3.90097231373575e-06,0.008578120441841345,15
3,2.609347243662186e-05,1.739564829108124e-06,0.012207830390951899,15
0,2.2247969044030873e-05,1.5891406460022053e-06,0.0034059234866415716,16
1,1.900801431535128e-05,1.58400119294594e-06,0.0034396693848334635,16
2,2.5192633832433955e-05,1.6795089221622637e-06,0.004211380241987896,16
3,2.4662001643914143e-05,1.541375102744634e-06,0.010569670868440196,16
0,6.470848499549306e-05,4.622034642535218e-06,0.00914360070673352,17
1,6.361135134472888e-05,5.300945945394073e-06,0.010502845679841541,17
2,7.146097775092831e-05,4.764065183395221e-06,0.011009314768260376,17
3,2.4662001643914143e-05,1.541375102744634e-06,0.010569670868440196,17
0,7.021958746528998e-05,5.015684818949284e-06,0.010647955817396469,18
1,6.90132115816159e-05,5.751100965134659e-06,0.012351998865554704,18
2,7.675663457219622e-05,5.117108971479748e-06,0.012706369118692261,18
3,2.4662001643914143e-05,1.541375102744634e-06,0.010569670868440196,18
0,5.159884331520525e-05,3.6856316653718033e-06,0.007507613855691713,19
1,4.951148240459161e-05,4.125956867049301e-06,0.008451269798341706,19
2,5.650060957755672e-05,3.7667073051704476e-06,0.008966532750220704,19
3,2.4662001643914143e-05,1.541375102744634e-06,0.010569670868440196,19
