n_im,nt_norm,sample_id
3,1.7455398380906233,0
6,0.6369335544800196,0
9,-0.02946951355119687,0
12,-0.4353729022550359,0
3,1.1412410609159591,1
6,0.521939573489643,1
9,1.2750541632409131,1
12,0.9638913855124596,1
3,0.7124888187337943,2
6,0.6835803134447649,2
9,0.8223894957168913,2
12,0.9195353552567362,2
3,0.8014100649237035,3
6,0.9777189164747804,3
9,0.12010096497427769,3
12,0.09077528792552014,3
3,0.7178878441867538,4
6,0.23495601736901373,4
9,1.1479484934166573,4
12,1.1437378095904687,4
3,1.5971808227442783,5
6,0.03054225564682822,5
9,0.15316742007312367,5
12,-0.06912362295672692,5
3,1.9975149072403788,6
6,1.2053601288715576,6
9,0.9508634957429569,6
12,0.5931426020093893,6
3,3.0391078407089696,7
6,0.3727311177764383,7
9,-0.0968585854186732,7
12,0.06581233702568623,7
3,0.6682613569744211,8
6,0.7760746662807791,8
9,0.19955570500668207,8
12,-0.3998405326272252,8
3,0.6850588299439286,9
6,-0.05258856508427234,9
9,0.46000847006149126,9
12,0.22181220634230492,9
3,-0.08129519384433159,10
6,-0.20853415677165454,10
9,-0.2942131017774814,10
12,-0.39489034370455345,10
3,2.0382189235659363,11
6,0.8323207407002555,11
9,1.0180654971736507,11
12,0.9695710877121528,11
3,1.1093039517194787,12
6,0.4238725900743996,12
9,0.37886267679183927,12
12,0.7983463037620591,12
3,0.788626517730662,13
6,1.2949897140761106,13
9,0.8291951522540018,13
12,1.3639385921172478,13
3,1.5661304102700508,14
6,1.753981750416288,14
9,1.7654403423827696,14
12,0.8829022499477555,14
3,2.416435202997769,15
6,0.1740515443330879,15
9,0.22796501302762717,15
12,0.7821753073377176,15
3,0.9229345984480757,16
6,0.4651643190601009,16
9,0.2864412476496545,16
12,0.5895736074827185,16
3,0.7841197366181829,17
6,1.659543175840351,17
9,2.212519026205358,17
12,2.3379528869534325,17
3,0.10870121190045312,18
6,0.4152294070843707,18
9,0.586064056545367,18
12,0.3666790172681984,18
3,1.4488979654476724,19
6,1.1320480394250245,19
9,0.8745851112598502,19
12,0.3982420275180565,19
3,1.2639006388412963,20
6,1.2239742619380207,20
9,1.347252900343868,20
12,1.1261507124350438,20
3,1.2681103906510818,21
6,0.000989225375724656,21
9,0.2025873648244918,21
12,0.5268441643325761,21
3,0.8884967148625476,22
6,0.865780808349415,22
9,1.5579360987768536,22
12,0.7938559792678941,22
3,2.087497483860826,23
6,0.5297908608261146,23
9,0.7130002175670382,23
12,0.24341239298627526,23
3,1.6190366424736276,24
6,0.5209598086571012,24
9,0.8434956107272358,24
12,0.6940373006959373,24
3,1.3772554330748812,25
6,1.3694540437319653,25
9,0.8026634842660121,25
12,0.14738327885287372,25
3,1.5352567448475904,26
6,1.2348211330855121,26
9,2.312901822952689,26
12,1.5198384666159588,26
3,0.9214148414974421,27
6,0.4883991299749919,27
9,0.6928748216892426,27
12,0.698164822836643,27
3,-0.08234114757536237,28
6,0.5463034039236407,28
9,1.7648468056384572,28
12,0.38062464169648225,28
3,1.6663943000437098,29
6,0.6391057433328933,29
9,0.46420296435200115,29
12,0.10640317921827336,29
3,1.634881728877949,30
6,2.0569150910839635,30
9,0.8558102264939698,30
12,1.2533269445649218,30
3,0.8679687403601519,31
6,1.1593778116639908,31
9,0.97646334030139,31
12,1.310863462952888,31
3,1.3174018117681772,32
6,0.7003438304262541,32
9,0.28531804144183814,32
12,0.3939166634265998,32
3,1.0596424715108004,33
6,0.7957657900190154,33
9,0.5718981614856102,33
12,0.22463466027148282,33
3,2.1845112532304207,34
6,1.6017544612572656,34
9,2.4260020152819326,34
12,1.531118833366317,34
3,1.9249352866697076,35
6,0.5683175713081432,35
9,1.0594385716160675,35
12,0.6573238820203331,35
3,1.6104691743390633,36
6,2.177178351469559,36
9,2.5196622946019813,36
12,0.8679775660718438,36
3,1.292413387940963,37
6,1.567144074035099,37
9,1.1635021748911085,37
12,1.2966885405674335,37
3,0.8477536291832177,38
6,1.689192401964218,38
9,0.9499642970010687,38
12,0.47955216081023444,38
3,2.512300736777802,39
6,4.548407135218561,39
9,1.8669504305718765,39
12,1.7311262873864695,39
3,1.90309892797272,40
6,1.2800789961338086,40
9,2.4914492462950877,40
12,2.521943730327727,40
3,1.1353428577075697,41
6,0.766719051538451,41
9,0.5511411570107652,41
12,1.153049547162508,41
3,1.0636031092255789,42
6,-0.1251848304652441,42
9,0.512756475912234,42
12,0.15090388563256552,42
3,0.8981478991723859,43
6,0.5033572774043424,43
9,1.2977689720292425,43
12,0.17379012458793852,43
3,2.062326984982788,44
6,0.47036872173013133,44
9,0.45405954376842583,44
12,0.5514607009767638,44
3,1.5216444582102724,45
6,0.6500603139567318,45
9,0.8449889812684708,45
12,0.5529221481132085,45
3,1.1515227447514553,46
6,1.0284314018989642,46
9,0.4961068688979866,46
12,0.132749025018009,46
3,0.5697135113780749,47
6,0.4433831662171117,47
9,-0.005025991393368345,47
12,0.1815712712827664,47
3,2.6134880569965357,48
6,1.308998333851061,48
9,0.939097339187253,48
12,0.554037179456047,48
3,3.552293357680467,49
6,2.57271896016758,49
9,0.9086647734533635,49
12,0.944024172722917,49
