dN,tr_norm
0.0,-0.00177080708159847
73.33333333333334,1.2030695101487832
146.66666666666669,1.5662150182718957
220.0,1.667209369109031
293.33333333333337,1.697633159393396
366.6666666666667,1.7117619426716677
476.6666666666667,1.722729415685184
