outer_resampling_id,train_mse
0,2.768119121176582e-06
1,2.8042199167573716e-06
2,2.8575706796799553e-06
3,2.7452761782947755e-06
4,2.7986215493328834e-06
5,2.868487830116454e-06
6,2.4987432923091626e-06
7,2.7667298764658813e-06
8,2.82027524927609e-06
9,2.686072503549987e-06
10,2.7092877004301503e-06
11,2.6955490707021312e-06
12,2.7051491302374105e-06
13,2.8679773472438485e-06
14,2.810579897486162e-06
15,2.80380883928314e-06
16,1.6598523305785405e-06
17,2.819398499577046e-06
18,2.817768088365215e-06
19,2.3647620120177776e-06
