outer_resampling_id,train_mse
0,2.8775677629013904e-06
1,2.899717677582925e-06
2,2.943117887222232e-06
3,2.8344775391676093e-06
4,2.887016891840345e-06
5,2.953987086141654e-06
6,2.5767010242962296e-06
7,2.8484739136372915e-06
8,2.908170407766884e-06
9,2.776258749051526e-06
10,2.799167766145677e-06
11,2.7856129727856405e-06
12,2.7867101427681264e-06
13,2.953165662262122e-06
14,2.8737253294942357e-06
15,2.8681808024420525e-06
16,1.6586820264700746e-06
17,2.900414237690475e-06
18,2.8958559119531326e-06
19,2.432755387620012e-06
