exp_id,id_in_exp,yres,ypred,w
0,0,0.0002394619919063175,0.030374559506051134,0.05
0,1,5.822931657236087e-05,0.03153081362453316,0.05
0,2,1.4071178403575055e-05,0.031548843057991965,0.05
0,3,8.558389458789207e-05,0.03154884360807299,0.05
0,4,6.0080425412111e-05,0.03154884360807299,0.05
1,0,0.0,0.0,0.05
1,1,6.004457726237357e-05,0.03154884360807299,0.05
1,2,6.496603738414519e-06,0.03154884360807299,0.05
1,3,4.8318575185027754e-05,0.03154884360807299,0.05
1,4,0.00011344713248528767,0.03154884360807299,0.05
1,5,0.00010304597609336065,0.03154884360807299,0.05
1,6,0.0001092266699285169,0.03154884360807299,0.05
2,0,1.805267200561644e-05,0.03154884360804401,0.05
2,1,0.0002928180309012918,0.004088073431045475,0.05
2,2,0.0003380480129640737,0.0005139179550380082,0.05
2,3,0.00021714124863744756,6.428662610976499e-05,0.05
3,0,0.0006640961574858186,0.05052993679701545,0.05
3,1,8.818537747179531e-05,0.077990706974014,0.05
3,2,3.678255653767991e-05,0.08156486245002142,0.05
3,3,0.00010638878191599216,0.0820144937789497,0.05
