outer_resampling_id,train_mse
0,5.355139111371317e-06
1,5.684702346828741e-06
2,5.875585631030476e-06
3,5.686637491983998e-06
4,5.757158520020217e-06
5,5.8998848716743855e-06
6,5.652372645620878e-06
7,5.85694759555636e-06
8,5.788949446012585e-06
9,5.607975279862169e-06
10,5.637492367878501e-06
11,5.619971907054362e-06
12,5.8088886917768505e-06
13,5.623810602317169e-06
14,5.2546270051750284e-06
15,5.375156803992387e-06
16,3.703381468873892e-06
17,5.772222966788227e-06
18,5.74764285931091e-06
19,5.298214813689387e-06
