,subID,var_name,mle_ll,mle_var,opt_success,opt_it,opt_time
0,-1,lambda_N,6653.754569526276,0.17183130821966824,True,94,3255.649969138205
1,-1,beta_1,6653.754569526276,3.056161948443129,True,94,3255.649969138205
2,-1,epsilon,6653.754569526276,0.0002659661872002832,True,94,3255.649969138205
3,-1,k_leak,6653.754569526276,0.8080472355011885,True,94,3255.649969138205
