resampling_id,shift,coef
0,-12.309695902971288,1.4545891454308268
1,-12.16870297187391,1.4380268091911563
2,-11.802982676671565,1.3950659142607735
3,-11.623454340955371,1.3739768522947733
4,-11.672417172257044,1.379728480188113
5,-11.91206451130173,1.4078796773956808
6,-12.178366429047461,1.439161968420052
7,-12.00862861386616,1.4192229917228856
8,-11.698530682284936,1.3827960150646001
9,-11.577755698405934,1.368608666260847
10,-11.594076642173366,1.3705258755586516
11,-11.584284075912906,1.369375549979969
12,-12.064119821129738,1.425741503153904
13,-11.82855944953021,1.398070399015487
14,-11.892199967630308,1.4055462040153914
15,-11.908567145868629,1.407468844442598
16,-12.666263091631892,1.4954243603207324
17,-11.952378860623718,1.4129479723839
18,-11.976341263337535,1.415671549160171
19,-12.039218836100181,1.4232454634552536
