,n_fam,nt_norm,steady
0,1,1.009759151708677,3.254836954590471
1,3,1.3738213374275108,2.9304815798978106
2,8,1.6096688871694904,2.7290957833331713
3,18,1.659852301449194,2.6872876884786785
4,38,1.6620074817568056,2.6855009848084257
