exp_id,id_in_exp,yres,ypred,w
0,0,7.314218339948284e-05,0.02345232035178073,0.05
0,1,3.2199133117021015e-05,0.029574427999104494,0.05
0,2,3.7100205760438866e-06,0.03337385863030672,0.05
0,3,4.3903472625932256e-05,0.03417403043880126,0.05
0,4,2.592488535980034e-05,0.03420835141041722,0.05
1,0,3.2645310008282677e-12,-1.8068013174746879e-06,0.05
1,1,0.00010687509009299011,0.034138040921421725,0.05
1,2,2.7127295585043685e-05,0.03420838704255393,0.05
1,3,1.841771805591072e-05,0.034208413107496165,0.05
1,4,6.386546084897275e-05,0.03420841312072673,0.05
1,5,5.6123873969626065e-05,0.034208413120731626,0.05
1,6,6.070882609718712e-05,0.034208413120731626,0.05
2,0,4.643268202287431e-05,0.034114153067173816,0.05
2,1,2.5097244936251985e-06,0.0227842110003485,0.05
2,2,7.106050020080315e-06,0.01623428245680824,0.05
2,3,8.840554252961591e-06,0.011826693044275182,0.05
3,0,0.00026171195303924775,0.06012248619103518,0.05
3,1,8.351740699320084e-06,0.07148993783658404,0.05
3,2,6.451564773996433e-06,0.07803999306573786,0.05
3,3,0.00011551053833516305,0.08244758290664292,0.05
