exp_id,id_in_exp,yres,ypred,w
0,0,0.00026614865674399205,0.031214063158636847,0.05
0,1,5.381052746880468e-05,0.03123556592696192,0.05
0,2,1.6519613191145757e-05,0.031235567297746736,0.05
0,3,9.147837291593173e-05,0.031235567297746736,0.05
0,4,6.503507480917191e-05,0.031235567297746736,0.05
1,0,0.0,0.0,0.05
1,1,5.528766103932067e-05,0.031235567297746736,0.05
1,2,4.997761142754636e-06,0.031235567297746736,0.05
1,3,5.277198248556666e-05,0.031235567297746736,0.05
1,4,0.00012021878448224085,0.031235567297746736,0.05
1,5,0.00010950435177998757,0.031235567297746736,0.05
1,6,0.00011587301140133957,0.031235567297746736,0.05
2,0,1.5488689955093534e-05,0.031235567297746736,0.05
2,1,0.000356060813539887,0.002330426249120332,0.05
2,2,0.00035639927785283967,2.1459859066440782e-05,0.05
2,3,0.0002190349118878072,1.718966804486172e-07,0.05
3,0,0.0006819232893654284,0.050186339027906715,0.05
3,1,0.00011007115419629179,0.07909148007653313,0.05
3,2,3.481526850505928e-05,0.08140044646658702,0.05
3,3,9.451212030747909e-05,0.081421734428973,0.05
