outer_resampling_id,train_mse
0,1.3146932240495212e-05
1,1.311308631643564e-05
2,1.299432680686282e-05
3,1.3064803599877343e-05
4,1.3085355080169438e-05
5,1.3149231166013937e-05
6,1.1586313175227468e-05
7,1.1890700029054102e-05
8,1.1155487964466039e-05
9,1.1051955783685012e-05
10,1.146501858821352e-05
11,1.179186544927229e-05
12,1.2973831285632055e-05
13,1.2547403764606153e-05
14,1.2320018992416662e-05
15,1.1834864925606623e-05
16,1.2690062457432925e-05
17,1.3102731780373349e-05
18,1.3143546207222987e-05
19,1.2949254376958788e-05
