outer_resampling_id,train_mse
0,5.035778223302034e-06
1,5.058547372816687e-06
2,5.1886026177297395e-06
3,5.0331720190426496e-06
4,5.094923986824191e-06
5,5.20068918187732e-06
6,4.8967607173029735e-06
7,5.13321161925272e-06
8,5.122016113980452e-06
9,4.9626637514687415e-06
10,4.989275397764823e-06
11,4.973498817859177e-06
12,5.074903382481397e-06
13,4.920749674011154e-06
14,4.635893874225601e-06
15,4.750131767720011e-06
16,2.9591177383463297e-06
17,5.039580266680329e-06
18,5.059494819419902e-06
19,4.625346121988479e-06
