exp_id,id_in_exp,yres,ypred,w
0,0,0.00016222981893803081,0.002163052997753708,0.05
0,1,0.0004381281735570261,0.0029684885028093116,0.05
0,2,0.0009232456595669414,0.004915042215481991,0.05
0,3,0.0010236344517282473,0.008805712201578119,0.05
0,4,0.0005158780508536714,0.016587051031324195,0.05
1,0,4.5888984663260986e-36,-2.1421714371931343e-18,0.05
1,1,0.00020916082298088085,0.009337606595695137,0.05
1,2,9.871852927793126e-05,0.019064280132877576,0.05
1,3,0.00010197189164257595,0.02840188672857271,0.05
1,4,1.657662150958782e-05,0.038128560265755146,0.05
1,5,3.324868027408748e-05,0.04746616686145029,0.05
1,6,0.00039448489032593517,0.06186164369648029,0.05
2,0,0.0003714262374777767,0.0080275783182866,0.05
2,1,4.3664796899557526e-05,0.014592065610226027,0.05
2,2,5.2745774523601536e-06,0.021196644825035024,0.05
2,3,0.000169227955391531,0.02780876456053883,0.05
3,0,1.5218756057192648e-05,0.07239887759007839,0.05
3,1,1.7957213459686597e-05,0.07283759524491032,0.05
3,2,5.1246954655513145e-06,0.07323622097687267,0.05
3,3,3.7145091428435674e-06,0.07362730618814022,0.05
