,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,1.8069364838778021
1,1,1,fam,0.0011695906432748536,6.751101468936761,1,1.8069364838778021
2,2,2,fam,0.0007017543859649121,7.261927092702751,1,1.8069364838778021
3,3,0,fam,0.14442105263157895,1.9350222693028016,1,1.8069364838778021
4,4,1,fam,0.14425263157894735,1.9361891305787222,1,1.8069364838778021
5,5,2,fam,0.1441515789473684,1.9368899014553327,1,1.8069364838778021
6,6,0,fam,0.17519494736842106,1.7418559401170453,1,1.8069364838778021
7,7,1,fam,0.17515856842105262,1.7420636100610287,1,1.8069364838778021
8,8,3,nov,3.2741052631578936e-05,10.326880835298695,1,1.8069364838778021
9,9,0,fam,0.18184210863157896,1.7046165034229288,1,1.8069364838778021
10,10,1,fam,0.18183425077894738,1.7046597168594335,1,1.8069364838778021
11,11,2,fam,0.03782953606736842,3.27466510402941,1,1.8069364838778021
12,12,0,fam,0.18327789546442105,1.696751723528199,1,1.8069364838778021
13,13,1,fam,0.18327619816825264,1.696760984350533,1,1.8069364838778021
14,14,2,fam,0.1521711797905516,1.8827492089714644,1,1.8069364838778021
0,0,0,fam,0.001949317738791423,6.240275845170769,3,1.6993994512321497
1,1,1,fam,0.0011695906432748536,6.751101468936761,3,1.6993994512321497
2,2,2,fam,0.0007017543859649121,7.261927092702751,3,1.6993994512321497
3,3,0,fam,0.14442105263157895,1.9350222693028016,3,1.6993994512321497
4,4,1,fam,0.14425263157894735,1.9361891305787222,3,1.6993994512321497
5,5,2,fam,0.1441515789473684,1.9368899014553327,3,1.6993994512321497
6,6,0,fam,0.17519494736842106,1.7418559401170453,3,1.6993994512321497
7,7,1,fam,0.17515856842105262,1.7420636100610287,3,1.6993994512321497
8,8,2,fam,0.17513674105263158,1.7421882327314382,3,1.6993994512321497
9,9,0,fam,0.18184210863157896,1.7046165034229288,3,1.6993994512321497
10,10,1,fam,0.18183425077894738,1.7046597168594335,3,1.6993994512321497
11,11,2,fam,0.1818295360673684,1.7046856458177173,3,1.6993994512321497
12,12,0,fam,0.18327789546442105,1.696751723528199,3,1.6993994512321497
13,13,1,fam,0.18327619816825264,1.696760984350533,3,1.6993994512321497
14,14,3,nov,1.5275665515789467e-06,13.39183457789464,3,1.6993994512321497
