exp_id,id_in_exp,yres,ypred,w
0,0,3.850809988448871e-05,0.008694510504038484,0.05
0,1,0.00018973918988791097,0.010125415073843026,0.05
0,2,0.0005238850921679257,0.012411463739069598,0.05
0,3,0.0006003297705453608,0.01629837208377042,0.05
0,4,0.00023656673883345298,0.02391927378718895,0.05
1,0,1.832014254987973e-13,-4.280203564070257e-07,0.05
1,1,0.00021487481082875512,0.009141391238294301,0.05
1,2,0.00010682900396374745,0.018664188277462315,0.05
1,3,0.00011437728398367628,0.02780526840057796,0.05
1,4,2.374392120071534e-05,0.037327226539155,0.05
1,5,2.273674546688438e-05,0.04646830635203784,0.05
1,6,0.00034450345985993753,0.060560804396898794,0.05
2,0,0.0001386072393469385,0.015526842422402626,0.05
2,1,2.4008349597177343e-08,0.021354946279713898,0.05
2,2,7.408161596629393e-05,0.02750706779143129,0.05
2,3,0.00036067249334954766,0.033791379448306215,0.05
3,0,2.0616124144234047e-05,0.0717595017735678,0.05
3,1,1.7532708958713236e-05,0.0727872077759186,0.05
3,2,4.036498385107581e-06,0.07349089612386328,0.05
3,3,5.580906954590217e-06,0.07406239432665045,0.05
