resampling_id,train_rss,train_mse,train_nmse
0,0.00015781565236018001,8.306086966325264e-06,0.01917392259114908
1,0.0001497840888622126,7.88337309801119e-06,0.017478502624277418
2,0.0001319293518268062,6.943650096147694e-06,0.015070651052710698
3,0.000127555091649008,6.713425876263579e-06,0.014585726072474959
4,0.0001467912019577072,7.725852734616168e-06,0.01676860284249084
5,0.000159855037477783,8.413423025146475e-06,0.021913357625908843
6,0.0001484677991955609,7.814094694503205e-06,0.017330623059155347
7,0.00015406710880088632,8.108795200046648e-06,0.017737504912450523
8,0.0001534276598199274,8.075139990522495e-06,0.017521270366494455
9,0.00015844414146351613,8.33916534018506e-06,0.01814361506406238
10,0.00015840085697570614,8.336887209247691e-06,0.018128464695153088
11,0.0001339237321131007,7.048617479636879e-06,0.015332196221606108
12,0.00015241277899322235,8.021725210169598e-06,0.017613340645483838
13,0.00015985372479692916,8.413353936680481e-06,0.018837655225023554
14,0.0001556980596070643,8.194634716161279e-06,0.01853017269696154
15,0.00013891102287816984,7.311106467272097e-06,0.016886781834059485
16,0.00015840803854219382,8.337265186431254e-06,0.022136638648904534
17,0.0001586246643391293,8.348666544164701e-06,0.02053137446883453
18,0.00015957176771961434,8.398514090506019e-06,0.0220984242405597
19,0.00015946334880174615,8.39280783167085e-06,0.021229293806496366
