resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,2.067069742962973e-05,1.1483720794238738e-06,0.002581618241968935,0
1,1.943985110960048e-05,1.0799917283111377e-06,0.0023648928053222433,0
2,1.895662149572061e-05,1.053145638651145e-06,0.0023047620171381096,0
3,2.0727108145646934e-05,1.1515060080914964e-06,0.0025184806261535604,0
4,2.0810895802309212e-05,1.1561608779060672e-06,0.0031204766735005132,0
5,2.0056360362356443e-05,1.1142422423531356e-06,0.0025058575472457767,0
6,2.0314457504432236e-05,1.1285809724684576e-06,0.002496793726431038,0
7,2.074096514676567e-05,1.1522758414869818e-06,0.0025199384438017313,0
8,2.0483504891191684e-05,1.1379724939550936e-06,0.002493122420964897,0
9,2.080773641938559e-05,1.155985356632533e-06,0.002531451803735251,0
10,2.0745409645807278e-05,1.1525227581004043e-06,0.002524527978666034,0
11,1.8876614184226942e-05,1.0487007880126078e-06,0.0023306749470135574,0
12,1.8485825900862796e-05,1.0269903278257108e-06,0.0023351978679334194,0
13,2.0720361217660273e-05,1.1511311787589041e-06,0.002647372345746969,0
14,2.078459578318975e-05,1.154699765732764e-06,0.002720606825708017,0
15,9.808196695437307e-06,5.448998164131838e-07,0.0014596437040516616,0
16,1.972344682170921e-05,1.0957470456505118e-06,0.0027122236132365238,0
17,2.0703388812234787e-05,1.150188267346377e-06,0.003052332367849754,0
18,1.7058954709041574e-05,9.477197060578652e-07,0.0024146801604093566,0
0,2.067069742962973e-05,1.1483720794238738e-06,0.002581618241968935,1
1,1.9917193753136957e-05,1.1065107640631643e-06,0.0023262361382962713,1
2,1.943348026783516e-05,1.079637792657509e-06,0.0022699269580991584,1
3,2.120366262336367e-05,1.1779812568535373e-06,0.0024748068639941813,1
4,2.1286338806204845e-05,1.1825743781224915e-06,0.0030209500110988056,1
5,2.0533311688059502e-05,1.1407395382255278e-06,0.0024569926802353015,1
6,2.0786241304478085e-05,1.1547911835821158e-06,0.0024499602500653197,1
7,2.121742506603232e-05,1.1787458370017955e-06,0.0024759687663625557,1
8,2.0960730178944732e-05,1.164485009941374e-06,0.0024512880848017193,1
9,2.1283462786213976e-05,1.1824145992341098e-06,0.0024878142983049234,1
10,2.1219227790085607e-05,1.1788459883380892e-06,0.0024810149603029714,1
11,1.934253678692186e-05,1.0745853770512144e-06,0.002289327179581721,1
12,1.8953023142313847e-05,1.052945730128547e-06,0.0022912065053280303,1
13,2.119637600966182e-05,1.1775764449812123e-06,0.002589672162270923,1
14,2.1259731466062075e-05,1.1810961925590042e-06,0.002656805183967528,1
15,1.0277655605460865e-05,5.70980866970048e-07,0.0014639736793260923,1
16,2.0198971874755558e-05,1.1221651041530865e-06,0.0026645759410960966,1
