resampling_id,train_rss,train_mse,train_nmse
0,6.887709779918823e-05,4.591806519945882e-06,0.008622168109217258
1,8.498424223108897e-05,6.53724940239146e-06,0.012311824273168539
2,6.925581392151733e-05,4.328488370094833e-06,0.009518215353398737
3,3.6241277076121386e-05,2.2650798172575866e-06,0.015532330914472925
