resampling_id,train_rss,train_mse,train_nmse
0,2.0017979175430657e-05,1.3345319450287104e-06,0.002505889289362706
1,2.7410735276760268e-05,2.1085180982123283e-06,0.003971043890797422
2,1.8717877603039157e-05,1.1698673501899473e-06,0.0025725030130493098
3,1.0564963728055135e-05,6.60310233003446e-07,0.00452794509362577
