n_im,nt_norm,sample_id
3,1.1130712994514667,0
6,0.14855570961072084,0
9,0.4967543572038218,0
12,0.19237200722771552,0
3,1.0050622215870924,1
6,0.24929427146081018,1
9,1.1207034355102796,1
12,0.8597587448735493,1
3,0.995249168107569,2
6,-0.015290787870878786,2
9,0.18614933853195925,2
12,0.21616949916824968,2
3,0.7255558364621957,3
6,-0.0003688084007102965,3
9,0.7414959986135128,3
12,0.6965655120117273,3
3,1.1618448557623942,4
6,1.1779335893766532,4
9,1.108307826300475,4
12,1.4005620543597672,4
3,0.7894216047783913,5
6,0.6503896163776233,5
9,0.47861454326470687,5
12,0.25068111665387294,5
3,1.224522040952976,6
6,2.130566738483069,6
9,0.8080849445180549,6
12,1.0802618528204393,6
3,0.17544989621513185,7
6,-0.0347000452880879,7
9,-0.1192349305889504,7
12,0.010732043434388494,7
3,0.7533400409258413,8
6,1.5224266244452922,8
9,0.661809084474974,8
12,0.04154523580720504,8
3,0.5242662961723139,9
6,0.12069089220637252,9
9,0.08196176372240283,9
12,-0.13338559903289582,9
3,0.2777339629819997,10
6,-0.017359374330489175,10
9,-0.1133377888249747,10
12,0.034443117545145174,10
3,1.7160275319868816,11
6,1.2372297194449533,11
9,1.460294407935414,11
12,1.6528760598325878,11
3,0.5753236970883351,12
6,0.722829945609462,12
9,0.6619781336449861,12
12,0.6205551120608379,12
3,-0.29902054451132476,13
6,2.0446882527148227,13
9,0.8728621565335151,13
12,0.3097198130833547,13
3,1.2531495281799994,14
6,0.4473358916828669,14
9,0.6688617859323212,14
12,0.10388476736995145,14
3,0.845599350154695,15
6,-0.360851774948862,15
9,-0.23014015862100834,15
12,0.4106521192424899,15
3,0.5468747802945955,16
6,0.4341149363690944,16
9,0.3583419859176793,16
12,0.38561001495299063,16
3,1.046929812673162,17
6,0.8620630738986721,17
9,1.1466957490786078,17
12,1.4862103595183287,17
3,0.5040449696848184,18
6,0.12727445999938158,18
9,-0.0029817642076928053,18
12,0.6017367124240249,18
3,3.120525043689658,19
6,2.4757791842618277,19
9,1.0300463945166727,19
12,1.0358476603874047,19
3,1.2785667880820482,20
6,0.8335878478079239,20
9,0.514737656219614,20
12,0.8025505232642964,20
3,0.37579977101373374,21
6,-0.13873917601008978,21
9,-0.17470700341169443,21
12,-0.21260272880558162,21
3,1.0942456120584199,22
6,0.8232960944851815,22
9,0.8494480966121065,22
12,0.6260665553649187,22
3,0.2965820880603802,23
6,0.6053829151120356,23
9,0.16686661747876252,23
12,0.29117731501021593,23
3,0.41132106375526445,24
6,0.6267592312250043,24
9,1.2402098046274705,24
12,1.2842820755659732,24
3,0.39644951487465185,25
6,0.6672658022714435,25
9,0.37491592414337616,25
12,0.6322184107127304,25
3,2.0532706774493983,26
6,0.9862766281283739,26
9,1.1296962855770096,26
12,0.6669431377073525,26
3,1.432677323560279,27
6,0.28326092445136686,27
9,-0.4488173421139712,27
12,-0.3902509281406523,27
3,2.3248333890070407,28
6,5.840985995358684,28
9,0.9085807887035302,28
12,1.2145106858241386,28
3,1.39637847284104,29
6,1.3289726258875776,29
9,0.3098094113529939,29
12,0.4455712089556316,29
3,1.0415831127299156,30
6,0.05504331102237048,30
9,0.3532133464557137,30
12,0.3120702778084836,30
3,1.2423470924744275,31
6,1.5949022383236033,31
9,-0.17073290853401124,31
12,-0.46536490396632146,31
3,0.013608346235657098,32
6,0.13205436172051277,32
9,0.6997616648178049,32
12,0.727756005245566,32
3,0.46036714843415383,33
6,0.7546294988364326,33
9,1.0556579835127353,33
12,-0.18767698083184037,33
3,1.6464926797145205,34
6,0.6651813937593882,34
9,1.3374888735448631,34
12,0.8374951523811438,34
3,1.5075215010995204,35
6,0.8629350236059925,35
9,0.5707412788219175,35
12,0.05349720277471359,35
3,1.1609419846321969,36
6,1.3004455876856107,36
9,0.7940260916731692,36
12,0.6558755302428709,36
3,1.236423702400535,37
6,0.2641878668515334,37
9,0.32777353347842597,37
12,0.6457550542222386,37
3,0.5801172599452358,38
6,1.324144439239923,38
9,-0.02104263851042809,38
12,-0.38481230827409774,38
3,1.1728636693708707,39
6,0.9857792644892931,39
9,0.38613604859007067,39
12,0.8333750069894976,39
3,-0.07624058695078051,40
6,-0.2512007774756866,40
9,0.3310321715050901,40
12,-0.03781537479880637,40
3,1.6912068235920255,41
6,1.0375701529005878,41
9,0.18227106289262407,41
12,0.3628676665648949,41
3,0.9582448170972864,42
6,0.4011971436516446,42
9,-0.049704121824904135,42
12,-0.03463032404011335,42
3,1.0554231933528548,43
6,0.9203608279192679,43
9,-0.015071847984740483,43
12,-0.015502561628334188,43
3,0.6317821072938832,44
6,0.7639139642633443,44
9,0.9627411313892988,44
12,1.2163056187712384,44
3,0.7931069033968854,45
6,1.1547781307908767,45
9,1.2507405742120183,45
12,0.5979039689504697,45
3,0.06020334156583784,46
6,0.24566552021852184,46
9,0.21377885991263446,46
12,-0.062155382231222855,46
3,1.3108189930244705,47
6,0.2752786901901536,47
9,0.6154275792664308,47
12,0.05052257752284861,47
3,1.530492143657109,48
6,1.6184087562534843,48
9,0.3124109935526196,48
12,0.36755949496215923,48
3,1.8731429555016323,49
6,0.9812362189991748,49
9,0.7815117266773406,49
12,0.9225247659063784,49
