outer_resampling_id,train_mse
0,4.387681474510974e-06
1,4.509047760452986e-06
2,4.6752031003270356e-06
3,4.516881975821909e-06
4,4.579298379020869e-06
5,4.687698557390487e-06
6,4.389264485004222e-06
7,4.622735109784806e-06
8,4.606754534361482e-06
9,4.445769229133329e-06
10,4.472593985094291e-06
11,4.456689255954622e-06
12,4.565338108719664e-06
13,4.571031160887411e-06
14,4.2902197952396594e-06
15,4.3227901601663135e-06
16,2.7866424282272415e-06
17,4.597958295094831e-06
18,4.570380400724901e-06
19,4.0691512261591954e-06
