resampling_id,train_rss,train_mse,train_nmse,outer_resampling_id
0,0.00014381586578929179,7.989770321627321e-06,0.01796154502624551,0
1,0.00014771185342690656,8.206214079272586e-06,0.017969412289253084,0
2,0.00014394707034196856,7.997059463442698e-06,0.0175012061235369,0
3,0.00014533818194693032,8.07434344149613e-06,0.017659549653606568,0
4,0.00014821766116660039,8.234314509255576e-06,0.022224403921135318,0
5,0.0001437118509809569,7.983991721164272e-06,0.017955472473719564,0
6,0.0001475099128357366,8.194995157540922e-06,0.01813003497013394,0
7,0.0001459683733444919,8.109354074693994e-06,0.01773453226342981,0
8,0.0001424021542636551,7.911230792425284e-06,0.017332287881117885,0
9,0.00014298123644954474,7.943402024974707e-06,0.017394977599451158,0
10,0.00014263743066382829,7.924301703546016e-06,0.01735768011641298,0
11,0.00014662955507810952,8.146086393228307e-06,0.0181041911000042,0
12,0.00012386577077765066,6.881431709869481e-06,0.015647182083241364,0
13,0.00012837709050590132,7.132060583661184e-06,0.016402318263791148,0
14,0.00013604880002713828,7.558266668174349e-06,0.017808154550812912,0
15,8.831787581676299e-05,4.906548656486833e-06,0.013143357071042805,0
16,0.00013687731727503704,7.604295404168724e-06,0.01882236382847669,0
17,0.00014579963259721092,8.09997958873394e-06,0.021495463464129918,0
18,0.00014149113878861885,7.860618821589936e-06,0.020027947288324795,0
0,0.00014381586578929179,7.989770321627321e-06,0.01796154502624551,1
1,0.00015990391544602243,8.883550858112357e-06,0.01867603796880385,1
2,0.00015563364602254152,8.646313667918973e-06,0.018178782380968914,1
3,0.00015716263115906723,8.731257286614846e-06,0.018343394972115633,1
4,0.00016070967149033863,8.928315082796591e-06,0.022807862276950353,1
5,0.00015696039516139345,8.720021953410746e-06,0.018781702038967587,1
6,0.00016028081771417055,8.904489873009475e-06,0.01889142084399289,1
7,0.0001578663509296734,8.770352829426299e-06,0.018422223853509063,1
8,0.0001539600387645244,8.553335486918022e-06,0.01800511744281657,1
9,0.00015458508310760115,8.588060172644509e-06,0.018069380153160508,1
10,0.0001542137001637836,8.567427786876866e-06,0.018031122573121703,1
11,0.00015955662477435642,8.86425693190869e-06,0.01888466449887962,1
12,0.00013634346581184873,7.574636989547152e-06,0.01648238560578996,1
13,0.00014086899745992476,7.826055414440265e-06,0.017210702484363072,1
14,0.00014854080970323964,8.252267205735535e-06,0.018562981093166214,1
15,0.00010324622316534797,5.735901286963776e-06,0.014706637292223174,1
16,0.000149706147279803,8.317008182211278e-06,0.019748698139161074,1
17,0.00015845086263865411,8.802825702147452e-06,0.022366135650574295,1
18,0.00015425057960275295,8.569476644597386e-06,0.020929280951678706,1
0,0.00014771185342690656,8.206214079272586e-06,0.017969412289253084,2
1,0.00015990391544602243,8.883550858112357e-06,0.01867603796880385,2
2,0.00015648940710111776,8.693855950062098e-06,0.017901320680813036,2
3,0.0001581952795101161,8.788626639450893e-06,0.018079036949433306,2
4,0.00016270081765520225,9.038934314177902e-06,0.02235386493980867,2
5,0.0001598208786229937,8.878937701277427e-06,0.018672573305874785,2
6,0.00016252809198518618,9.029338443621454e-06,0.01872494271307255,2
7,0.0001589933391591075,8.832963286617083e-06,0.01816494566291808,2
8,0.0001546507050548673,8.591705836381516e-06,0.017715605973089427,2
9,0.0001553347118223788,8.629706212354378e-06,0.0177841536379677,2
10,0.00015492795142390902,8.60710841243939e-06,0.017743322708032305,2
11,0.0001620043712816211,9.00024284897895e-06,0.018736182730866174,2
12,0.00013831623290127423,7.684235161181902e-06,0.016315883308419172,2
13,0.0001428600109543648,7.936667275242488e-06,0.017020912863961356,2
14,0.00015053195503689435,8.362886390938574e-06,0.018323089215273505,2
15,0.00010829216679238946,6.016231488466081e-06,0.015133235928275122,2
16,0.00015212218311639117,8.451232395355065e-06,0.01969003960800431,2
17,0.00016063842270550892,8.924356816972717e-06,0.022246143063842965,2
18,0.00015657703500545768,8.698724166969871e-06,0.020845128334888652,2
0,0.00014394707034196856,7.997059463442698e-06,0.0175012061235369,3
1,0.00015563364602254152,8.646313667918973e-06,0.018178782380968914,3
2,0.00015648940710111776,8.693855950062098e-06,0.017901320680813036,3
3,0.00015304884904125305,8.50271383562517e-06,0.017511127412240014,3
4,0.00015805776585513267,8.780986991951815e-06,0.021674543306940446,3
5,0.00015555629888766456,8.642016604870253e-06,0.018175686383522172,3
6,0.00015796766555215537,8.775981419564187e-06,0.018207545754630232,3
7,0.0001538924235668139,8.549579087045217e-06,0.017601523025457255,3
8,0.00014933928315844,8.296626842135554e-06,0.01713049454399503,3
9,0.00015005173672380748,8.336207595767082e-06,0.017202117226454757,3
10,0.00014962790824662385,8.31266156925688e-06,0.017159446938116715,3
11,0.00015754066396130072,8.752259108961152e-06,0.01822580559957522,3
12,0.00013366431152092077,7.425795084495598e-06,0.015765377738334634,3
13,0.00013821689514644184,7.678716397024546e-06,0.016463098558179002,3
14,0.00014588890283580175,8.10493904643343e-06,0.017747431174775292,3
15,0.00010509308605313122,5.838504780729512e-06,0.01475365245910667,3
16,0.00014768113041389866,8.204507245216592e-06,0.019184786665570944,3
17,0.0001560869377593617,8.671496542186761e-06,0.02171275800968207,3
18,0.0001520925593535913,8.449586630755073e-06,0.020329068621757485,3
0,0.00014533818194693032,8.07434344149613e-06,0.017659549653606568,4
1,0.00015716263115906723,8.731257286614846e-06,0.018343394972115633,4
