outer_resampling_id,train_mse
0,2.6093485150702767e-06
1,2.5667305668201304e-06
2,2.459660007733573e-06
3,2.532064096163751e-06
4,2.6188299062313608e-06
5,2.6292113959537075e-06
6,1.9844665333823874e-06
7,2.498475733763117e-06
8,2.45201144939061e-06
9,2.5466961748494423e-06
10,2.6269077129261295e-06
11,2.61558068184644e-06
12,2.5236720666880963e-06
13,2.3491518222891485e-06
14,2.351269531326586e-06
15,2.224674967606315e-06
16,2.420755704482599e-06
17,2.5859539544864954e-06
18,2.6233279361868907e-06
19,2.5293021173239075e-06
