outer_resampling_id,train_mse
0,2.469023102416138e-06
1,3.05575397908451e-06
2,3.224188142130947e-06
3,3.021493955989816e-06
4,3.0956710711304884e-06
5,3.256032070582011e-06
6,3.034707714852944e-06
7,3.2233358552984036e-06
8,3.1294535676179568e-06
9,2.9395133892528865e-06
10,2.970205567259642e-06
11,2.951978682443181e-06
12,3.1803470626744785e-06
13,3.139668987712973e-06
14,3.1876500908458035e-06
15,3.1638547646197576e-06
16,2.9023978618230955e-06
17,3.218804561882177e-06
18,3.2517932685159838e-06
19,3.072925711903852e-06
