outer_resampling_id,train_mse
0,2.476216688767464e-06
1,2.960920771927512e-06
2,3.0860414175260176e-06
3,2.8903329165750855e-06
4,2.964102690852949e-06
5,3.120159593489594e-06
6,3.0496772280812023e-06
7,3.0856164395082454e-06
8,2.9974090299817153e-06
9,2.809667729557024e-06
10,2.840063740605046e-06
11,2.8220145924560856e-06
12,3.0421715498130867e-06
13,2.9410607317947385e-06
14,2.9452322087767556e-06
15,2.831237750626229e-06
16,2.9020105665077856e-06
17,3.0673791208496957e-06
18,3.114492747237171e-06
19,3.0301090267628806e-06
