resampling_id,train_rss,train_mse,train_nmse
0,0.00020556419748668484,1.0819168288772887e-05,0.024975165334841582
1,0.00020755976606813594,1.0924198214112418e-05,0.024220422499305585
2,0.00020575762529922927,1.0829348699959435e-05,0.023504256857032654
3,0.00020489584200045576,1.0783991684234513e-05,0.02342952042268396
4,0.00020763477403795252,1.09281460019975e-05,0.023719030948025743
5,0.00020763745274608348,1.0928286986635973e-05,0.028463499370109297
6,0.00018608997830907165,9.794209384687982e-06,0.02172225416309224
7,0.00018677529932512157,9.830278911848504e-06,0.02150314765486598
8,0.00017366425270554288,9.140223826607519e-06,0.019832267064623682
9,0.00017380575651761,9.147671395663684e-06,0.019902690708824937
10,0.00018361712658587285,9.664059293993307e-06,0.02101438502474751
11,0.00019351611579512912,1.0185058726059428e-05,0.022154602568186105
12,0.00020589785144721433,1.0836729023537596e-05,0.02379425806463566
13,0.00019743708289231873,1.0391425415385196e-05,0.023266593886909197
14,0.00019021463778009977,1.001129672526841e-05,0.022638111845777374
15,0.00017598266926619198,9.26224575085221e-06,0.02139341343040856
16,0.00020609863966297964,1.084729682436735e-05,0.028801133794955327
17,0.00020652333073715691,1.0869648986166154e-05,0.026731075256053758
18,0.00020736260875976517,1.0913821513671851e-05,0.02871677719365912
19,0.00020713421823510697,1.0901800959742473e-05,0.02757569817349698
