exp_id,id_in_exp,yres,ypred,w
0,0,3.786827022222187e-05,0.021053720031186166,0.05
0,1,1.416863945329004e-06,0.02509032094215342,0.05
0,2,3.2974464625257796e-05,0.0295576603526735,0.05
0,3,4.67896807402289e-05,0.03395970170677997,0.05
0,4,6.522690138260322e-08,0.0390446044217638,0.05
1,0,2.4518157439333214e-08,-0.00015658274949474228,0.05
1,1,0.00040896231393857665,0.003577183333210563,0.05
1,2,0.0003934555763841337,0.009164285332155696,0.05
1,3,0.0006354089337400456,0.013292680948977426,0.05
1,4,0.0006260159343684527,0.017179689562908045,0.05
1,5,0.00043900241582692804,0.020747615509758132,0.05
1,6,0.0002521061789879538,0.026122148162048064,0.05
2,0,2.992946185306917e-05,0.032770782563132005,0.05
2,1,0.0001735391091245372,0.034373424350734975,0.05
2,2,0.0002930046911506348,0.03601737979804838,0.05
2,3,0.0005256141654354641,0.037726276746028,0.05
3,0,2.1941326524963516e-05,0.07161584302942745,0.05
3,1,1.58942666447882e-05,0.07258676142310876,0.05
3,2,3.934803222779039e-06,0.07351636615707963,0.05
3,3,7.187918592104388e-06,0.0743810293903843,0.05
