,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.015873015873015872,4.143134726391533,3
1,1,1,fam,0.015714285714285712,4.153185062245035,3
2,2,2,fam,0.015557142857142854,4.163235398098536,3
3,3,0,fam,0.02520257142857142,3.680809248854243,3
4,4,1,fam,0.02504855571428571,3.68693910922978,3
5,5,2,fam,0.024896080157142855,3.693044911311758,3
6,6,0,fam,0.03425502985457142,3.3739218679885674,3
7,7,1,fam,0.03410558856101571,3.378294020700926,3
8,8,2,fam,0.03395764168039555,3.3826413639905177,3
9,9,0,fam,0.0430386212128608,3.145657398658915,3
10,10,1,fam,0.04289361847516499,3.1490322176057215,3
11,11,2,fam,0.04275006576484612,3.1523845452415773,3
12,12,0,fam,0.05156133112421762,2.964983284250268,3
13,13,1,fam,0.051420635112834116,2.9677157257458746,3
14,14,2,fam,0.051281346061564426,2.9704282174637515,3
15,15,0,fam,0.05983090802849723,2.8162328948861166,3
16,16,1,fam,0.059694390829347826,2.818517218955041,3
17,17,2,fam,0.059559238802189905,2.8207838516007535,3
18,18,0,fam,0.06785487022914283,2.6903841159236577,3
19,19,1,fam,0.06772240772732536,2.692338168194993,3
20,20,2,fam,0.06759126985052606,2.6942764484960393,3
21,21,0,fam,0.07564051272846704,2.5817632566788014,3
22,22,1,fam,0.07551198449541607,2.583463900285608,3
23,23,2,fam,0.07538474154469559,2.5851503912283724,3
24,24,0,fam,0.08319491385991884,2.48656906451494,3
25,25,1,fam,0.08307020304391771,2.488069208883299,3
26,26,2,fam,0.08294673933607657,2.4895565719057977,3
27,27,0,fam,0.09052494172336539,2.4021298670935183,3
28,28,1,fam,0.0904039349433103,2.4034674843973645,3
29,29,2,fam,0.09028413823105577,2.4047934903445536,3
30,30,0,fam,0.0976372604292397,2.326496091724423,3
31,31,1,fam,0.09751984767155904,2.32769935583291,3
32,32,2,fam,0.09740360904145517,2.328892015206415,3
33,33,0,fam,0.10453833615723085,2.2582014216722035,3
34,34,1,fam,0.10442441067586605,2.2592918121305896,3
35,35,2,fam,0.10431162444931491,2.2603724711309363,3
36,36,0,fam,0.11123444303502493,2.1961152056014326,3
37,37,1,fam,0.11112390125438215,2.1971094726715763,3
38,38,2,fam,0.1110144648915458,2.198094771821728,3
39,39,0,fam,0.11773166884244164,2.1393472368252375,3
40,40,1,fam,0.11762441026322573,2.1402586947918127,3
41,41,2,fam,0.11751822426980199,2.1411618572561832,3
42,42,0,fam,0.12403592054615227,2.08718407350297,3
43,43,1,fam,0.12393184765399766,2.088023480164738,3
44,44,2,fam,0.12382881549076459,2.0888551874088543,3
45,45,0,fam,0.13015292967001102,2.0390451378447656,3
46,46,1,fam,0.13005194784682628,2.0398213095231603,3
47,47,2,fam,0.12995197584187337,2.0405903133786505,3
48,48,0,fam,0.13608825750588205,1.9944516514754078,3
49,49,1,fam,0.1359902749438277,1.99517190356886,3
50,50,2,fam,0.1358932722073939,1.9958854645148318,3
51,51,0,fam,0.14184730016969987,1.95300415090312,3
52,52,1,fam,0.14175222778772106,1.953674620182283,3
53,53,3,nov,0.009318044157737852,4.675802526627109,3
54,54,0,fam,0.14743529350735962,1.914365887539729,3
55,55,1,fam,0.14734304487019795,1.9149917723362904,3
56,56,2,fam,0.13745071871940795,1.9844898354328766,3
57,57,0,fam,0.15285731785489756,1.8782503557370296,3
58,58,1,fam,0.15276780909450818,1.8788360979097494,3
59,59,2,fam,0.14316929492272282,1.9437274683777528,3
0,0,0,fam,0.015873015873015872,4.143134726391533,6
1,1,1,fam,0.015714285714285712,4.153185062245035,6
2,2,2,fam,0.015557142857142854,4.163235398098536,6
3,3,3,fam,0.015401571428571426,4.173285733952037,6
4,4,4,fam,0.015247555714285712,4.183336069805539,6
5,5,5,fam,0.015095080157142855,4.19338640565904,6
6,6,0,fam,0.02445402985457142,3.7109602564147477,6
7,7,1,fam,0.02430458856101571,3.7170901167902843,6
8,8,2,fam,0.024156641680395552,3.7231959188722623,6
9,9,3,fam,0.0240101742685816,3.729277610608652,6
10,10,4,fam,0.023865171530885784,3.7353351409998967,6
11,11,5,fam,0.023721618820566923,3.7413684601085335,6
12,12,0,fam,0.032532884179938416,3.4255038802710187,6
13,13,1,fam,0.032392188168554895,3.4298379911633554,6
14,14,2,fam,0.032252899117285225,3.4341473446710595,6
15,15,3,fam,0.03211500295652825,3.438431976211721,6
16,16,4,fam,0.03197848575737883,3.442691922372819,6
17,17,5,fam,0.03184333373022093,3.446927220904572,6
18,18,0,fam,0.040138965157173856,3.215407716783998,6
19,19,1,fam,0.040006502655356366,3.218713271696774,6
20,20,2,fam,0.03987536477855707,3.221996569867384,6
21,21,3,fam,0.03974553828052577,3.225257688696758,6
22,22,4,fam,0.03961701004747478,3.228496706297052,6
23,23,5,fam,0.03948976709675431,3.2317137014787805,6
24,24,0,fam,0.04729993941197758,3.0512462644157767,6
25,25,1,fam,0.047175228595976414,3.0538863420375906,6
26,26,2,fam,0.04705176488813528,3.056506902748095,6
27,27,3,fam,0.046929535817372574,3.059108040182055,6
28,28,4,fam,0.04680852903731747,3.0616898482759014,6
29,29,5,fam,0.04668873232506293,3.064252421255377,6
30,30,0,fam,0.054041854523246904,2.91799644887633,6
